Model,EntryBarIdx,EntryDate,EntryPrice,ReversalProbability,SignalThreshold,TargetPrice,StopPrice,RiskReward,OutcomeKnown,OutcomeLabel,HitBarIdx,HitDate,HitType,ShapeHint,TopDrivers
boosting,101,2026-05-08 10:15:00+03:00,308.0,0.9975857685883515,0.27667193344967295,310.4642857142857,306.52142857142854,1.666666666666641,True,1.0,123.0,2026-05-08 12:05:00+03:00,target,ML Bullish Reversal,realized_vol_20=0.003391 z=2.24 | atr_pct=0.4 z=1.96 | range_pct_80=2.318 z=0.48 | macd_line=-1.178 z=-2.42 | slope_pct_20=-0.08684 z=-2.66 | bollinger_z_50=-3.15 z=-1.63
boosting,211,2026-05-11 11:20:00+03:00,308.0,0.9970845693846703,0.27667193344967295,309.17857142857144,307.29285714285714,1.6666666666666934,True,1.0,213.0,2026-05-11 11:30:00+03:00,target,ML Double Bottom-like,range_pct_80=2.254 z=0.43 | dist_to_high_atr_50=11.45 z=2.52 | realized_vol_20=0.002201 z=0.94 | macd_line=-0.703 z=-1.42 | obv_slope_20=-2.35 z=-2.65 | macd_signal=-0.8115 z=-1.81
boosting,247,2026-05-11 14:20:00+03:00,308.0,0.9951521654273041,0.27667193344967295,308.7142857142857,307.57142857142856,1.6666666666666226,True,1.0,260.0,2026-05-11 15:25:00+03:00,target,ML Double Bottom-like,range_pct_80=2.26 z=0.43 | atr_pct=0.116 z=-0.90 | realized_vol_20=0.0007248 z=-0.66 | bollinger_z_50=-1.628 z=-0.79 | bollinger_z_20=-2.16 z=-1.07 | range_pct_50=0.5674 z=-0.90
boosting,609,2026-05-15 12:10:00+03:00,299.75,0.9977887118232203,0.27667193344967295,300.7857142857143,299.12857142857143,1.6666666666666667,True,1.0,628.0,2026-05-15 13:45:00+03:00,target,ML Double Bottom-like,range_pct_80=2.87 z=0.97 | dist_to_high_atr_50=14 z=3.31 | macd_line=-0.993 z=-2.03 | realized_vol_20=0.0006667 z=-0.73 | macd_signal=-1.084 z=-2.45 | rsi_14=17.87 z=-2.31
boosting,646,2026-05-15 15:15:00+03:00,300.0,0.9967677131699118,0.27667193344967295,300.7142857142857,299.57142857142856,1.6666666666666226,True,1.0,659.0,2026-05-15 16:20:00+03:00,target,ML Double Bottom-like,range_pct_80=2.32 z=0.49 | atr_pct=0.119 z=-0.87 | realized_vol_20=0.0007755 z=-0.61 | bollinger_z_50=-1.131 z=-0.52 | slope_pct_20=-0.01823 z=-0.50 | dist_to_high_atr_50=4.9 z=0.47
boosting,780,2026-05-20 10:15:00+03:00,293.5,0.9983911858162007,0.27667193344967295,295.75,292.15,1.6666666666666385,True,1.0,791.0,2026-05-20 11:10:00+03:00,target,ML Double Bottom-like,range_pct_80=3.025 z=1.11 | realized_vol_20=0.003348 z=2.19 | slope_pct_20=-0.1245 z=-3.84 | atr_pct=0.3833 z=1.79 | macd_line=-1.404 z=-2.90 | macd_signal=-1.024 z=-2.31
boosting,885,2026-05-21 10:55:00+03:00,286.75,0.9883102215613128,0.27667193344967295,289.60714285714283,285.0357142857143,1.6666666666666445,True,1.0,900.0,2026-05-21 12:10:00+03:00,target,ML Bullish Reversal,range_pct_80=4.846 z=2.72 | slope_pct_20=-0.2341 z=-7.30 | realized_vol_20=0.004027 z=2.93 | atr_pct=0.4982 z=2.95 | macd_line=-1.988 z=-4.14 | obv_slope_20=-6.924 z=-7.82
boosting,960,2026-05-21 17:10:00+03:00,283.25,0.6190555277345619,0.27667193344967295,285.35714285714283,281.98571428571427,1.6666666666666217,True,0.0,961.0,2026-05-21 17:15:00+03:00,stop,ML Double Bottom-like,range_pct_80=2.788 z=0.90 | atr_pct=0.372 z=1.68 | macd_line=-0.7504 z=-1.52 | bollinger_z_50=-2.055 z=-1.02 | slope_pct_20=-0.03849 z=-1.13 | macd_signal=-0.6542 z=-1.45
boosting,1275,2026-06-01 16:50:00+03:00,292.25,0.998382648621491,0.27667193344967295,294.7142857142857,290.77142857142854,1.666666666666641,True,1.0,1290.0,2026-06-02 10:00:00+03:00,target,ML Bullish Reversal,range_pct_80=2.943 z=1.04 | realized_vol_20=0.003127 z=1.95 | atr_pct=0.4216 z=2.18 | slope_pct_20=-0.1226 z=-3.78 | macd_line=-1.442 z=-2.98 | bollinger_z_50=-2.61 z=-1.33
boosting,2153,2026-06-12 17:15:00+03:00,304.0,0.998137425378147,0.27667193344967295,307.0357142857143,302.17857142857144,1.6666666666666772,True,1.0,2160.0,2026-06-12 17:50:00+03:00,target,ML Double Bottom-like,range_pct_80=3.081 z=1.16 | atr_pct=0.4993 z=2.96 | realized_vol_20=0.003495 z=2.35 | slope_pct_20=-0.1137 z=-3.50 | macd_line=-1.361 z=-2.81 | bollinger_z_50=-2.258 z=-1.14
