Date,boosting_probability,logistic_probability,random_forest_probability
2026-05-07 09:55:00+03:00,0.0013296361597838096,3.211054649826542e-08,0.013013381759962011
2026-05-07 10:00:00+03:00,0.0011060118221241262,8.601268285300847e-06,0.0
2026-05-07 10:05:00+03:00,0.0011060118221241262,5.433005953938453e-06,0.0
2026-05-07 10:10:00+03:00,0.0011060118221241262,4.868055634878056e-06,0.0
2026-05-07 10:15:00+03:00,0.0011060118221241262,2.3178745175491904e-06,0.0
2026-05-07 10:20:00+03:00,0.0011060118221241262,7.940458522272699e-06,0.0
2026-05-07 10:25:00+03:00,0.0011060118221241262,3.703901372633085e-07,0.0
2026-05-07 10:30:00+03:00,0.0011060118221241262,3.440269358653898e-06,0.0
2026-05-07 10:35:00+03:00,0.0011060118221241262,7.384345221729526e-06,0.0
2026-05-07 10:40:00+03:00,0.0011060118221241262,1.6047215743895975e-05,0.001719046502206776
2026-05-07 10:45:00+03:00,0.0011060118221241262,2.91668914940417e-06,0.0
2026-05-07 10:50:00+03:00,0.0011060118221241262,1.2991113359033426e-05,0.0
2026-05-07 10:55:00+03:00,0.0011060118221241262,4.846476243671078e-06,0.0
2026-05-07 11:00:00+03:00,0.0011060118221241262,1.7436711682622682e-05,0.0
2026-05-07 11:05:00+03:00,0.0011060118221241262,0.00012567991282515716,0.0
2026-05-07 11:10:00+03:00,0.0011060118221241262,3.327604374488802e-05,0.0
2026-05-07 11:15:00+03:00,0.0011060118221241262,1.6451619824428486e-05,0.0
2026-05-07 11:20:00+03:00,0.0011060118221241262,5.347305460892221e-05,0.003038966309128439
2026-05-07 11:25:00+03:00,0.0011060118221241262,4.192956467996054e-06,0.0
2026-05-07 11:30:00+03:00,0.0011060118221241262,1.2450194331896632e-05,0.0
2026-05-07 11:35:00+03:00,0.0011060118221241262,0.0004844606370934715,0.001245503447817858
2026-05-07 11:40:00+03:00,0.0011060118221241262,9.988200829991311e-05,0.0
2026-05-07 11:45:00+03:00,0.0011060118221241262,7.26621478523163e-05,0.0
2026-05-07 11:50:00+03:00,0.0011060118221241262,6.25510701999402e-05,0.0
2026-05-07 11:55:00+03:00,0.0011060118221241262,0.00027621048934465506,0.0
2026-05-07 12:00:00+03:00,0.0011060118221241262,0.0005395391651200219,0.0
2026-05-07 12:05:00+03:00,0.0011060118221241262,7.326795315243827e-05,0.0
2026-05-07 12:10:00+03:00,0.0011060118221241262,5.6724884412521e-06,0.0
2026-05-07 12:15:00+03:00,0.0011060118221241262,2.8784539742106777e-05,0.0
2026-05-07 12:20:00+03:00,0.0011060118221241262,2.063128980244063e-05,0.0
2026-05-07 12:25:00+03:00,0.0011060118221241262,1.819512065872969e-05,0.000719830309594729
2026-05-07 12:30:00+03:00,0.0011060118221241262,6.0021346780235826e-06,0.0
2026-05-07 12:35:00+03:00,0.0011060118221241262,6.5645748087194925e-06,0.0
2026-05-07 12:40:00+03:00,0.0011060118221241262,4.924158765517544e-06,0.0
2026-05-07 12:45:00+03:00,0.0011060118221241262,4.548707584533046e-06,0.0021473069688181952
2026-05-07 12:50:00+03:00,0.0011060118221241262,3.7024397721222474e-06,0.0
2026-05-07 12:55:00+03:00,0.0011060118221241262,5.222398828252318e-06,0.0
2026-05-07 13:00:00+03:00,0.0011323201577110936,2.326474660863751e-05,0.008601734001235862
2026-05-07 13:05:00+03:00,0.0011060118221241262,1.1365275058176716e-05,0.0024048070434754673
2026-05-07 13:10:00+03:00,0.0011060118221241262,2.35859646848236e-06,0.0
2026-05-07 13:15:00+03:00,0.0011060118221241262,3.299101256050672e-05,0.0017457755286042528
2026-05-07 13:20:00+03:00,0.0011060118221241262,0.00011017042650235681,0.0024656058381989816
2026-05-07 13:25:00+03:00,0.0011060118221241262,8.324073021785664e-06,0.0
2026-05-07 13:30:00+03:00,0.0011060118221241262,1.5676840960082726e-05,0.002163250214248195
2026-05-07 13:35:00+03:00,0.0011060118221241262,8.668707128924033e-06,0.017088617841182617
2026-05-07 13:40:00+03:00,0.0011060118221241262,8.147398733898777e-06,0.0
2026-05-07 13:45:00+03:00,0.0011060118221241262,3.6334467889151404e-06,0.0011941722313762908
2026-05-07 13:50:00+03:00,0.0011060118221241262,7.633118581716593e-06,0.0
2026-05-07 13:55:00+03:00,0.0011060118221241262,9.122743405704983e-06,0.0
2026-05-07 14:00:00+03:00,0.0011060118221241262,5.372008813895591e-05,0.0
2026-05-07 14:05:00+03:00,0.0011060118221241262,0.00025195528044127794,0.0
2026-05-07 14:10:00+03:00,0.0011060118221241262,0.00021533273224035916,0.0
2026-05-07 14:15:00+03:00,0.0011060118221241262,0.00019253292318219104,0.0
2026-05-07 14:20:00+03:00,0.0011060118221241262,1.712875575881419e-05,0.0
2026-05-07 14:25:00+03:00,0.0011060118221241262,2.5591743121128718e-06,0.0
2026-05-07 14:30:00+03:00,0.0011060118221241262,2.550820500741647e-06,0.0
2026-05-07 14:35:00+03:00,0.0011060118221241262,2.5373195234288973e-06,0.0012773010920436824
2026-05-07 14:40:00+03:00,0.0011060118221241262,6.8025457109046935e-06,0.0012773010920436824
2026-05-07 14:45:00+03:00,0.0011060118221241262,2.53467995681335e-06,0.0014274766592234662
2026-05-07 14:50:00+03:00,0.0011060118221241262,8.507740134204575e-06,0.0
2026-05-07 14:55:00+03:00,0.0011060118221241262,1.0507146740619572e-05,0.0010568080688223079
