feature,importance_mean,importance_std,rank
macd_hist,0.004087624750221519,0.001234593645508075,1
atr,0.0009476937557661491,0.0030628758104360256,2
rebound_from_low_20,0.0007783072998540586,0.0021902444951276815,3
realized_vol_3,0.0004582489985825888,0.0005821954828848712,4
log_return_sum_10,0.0004374181326857518,0.001499422410218034,5
stoch_d_3,0.0003740737823947959,0.0016112004376080545,6
log_volume,0.00031157709715689543,0.0004425440468732653,7
realized_vol_5,0.00031128075007794684,0.00039172717182022154,8
lower_wick_to_range,0.00019057460110110113,0.00024089956414170924,9
log_return_sum_3,0.00015753282580697748,0.000546398394504383,10
realized_vol_2,0.00011035020312865628,0.0003355752065512203,11
upper_wick_to_range,9.082660882024918e-05,0.00019677978957008746,12
log_return_sum_5,5.8334634352885664e-05,0.0007314919825605918,13
atr_pct,4.063744968738625e-05,0.001936558172671257,14
gap_pct,0.0,0.0,15
green_streak,0.0,0.0,16
close_position_in_range,-6.220482664671124e-05,0.00021868245756410964,17
stoch_k_14,-0.000151301852877872,0.0007884592459800988,18
body_to_range,-0.00018115573674084006,0.00017037346141597339,19
body_pct,-0.00019278521798863913,0.00020958297518726594,20
log_return_1,-0.00029380459114035086,0.00010400570941568413,21
volume_ratio_20,-0.0003025486303791125,0.00044704280800249063,22
atr_pct_change_5,-0.0005556384928388392,0.0005387562351316751,23
log_return_sum_2,-0.0005868606768146822,0.00035235650330476637,24
volume_z_20,-0.0008738124318659335,0.0005538607188820133,25
dist_to_high_atr_80,-0.001057880703383457,0.002947071888571241,26
dist_to_high_atr_20,-0.0011658374551329121,0.0008518282526117871,27
realized_vol_10,-0.001675941410825338,0.0011655325847395575,28
drawdown_from_high_20,-0.0021543307039678826,0.0009976513438278384,29
obv_slope_20,-0.003387091425758759,0.011458036966653408,30
slope_pct_50,-0.003574819665297052,0.006027938688498982,31
rsi_7,-0.003600713391150251,0.0034416472372637216,32
bollinger_z_20,-0.003854351247340787,0.004395216710498843,33
slope_pct_80,-0.004781178586231688,0.0017581478337859704,34
dist_to_low_atr_20,-0.004814189352336412,0.008048733549560283,35
macd_signal,-0.0052868504910910386,0.007173995058024424,36
rebound_from_low_80,-0.006279841791801785,0.010614894910233166,37
slope_pct_20,-0.007013042618437276,0.0033815701135635713,38
realized_vol_20,-0.007851028156016576,0.0046268967948216114,39
rebound_from_low_50,-0.00815963113528712,0.008810072905807752,40
log_return_sum_20,-0.00849177065152979,0.0037647227568558643,41
prior_down_context,-0.00873454790166667,0.02178955460396491,42
range_pct_50,-0.00904114276777839,0.022731751888645218,43
range_pct_20,-0.011787012754862807,0.0025117441312872907,44
dist_to_high_atr_50,-0.012500856455083665,0.014180956891288189,45
range_pct_80,-0.013798528390188658,0.015894402288215415,46
dist_to_low_atr_50,-0.015148591934505873,0.014657238762312797,47
bollinger_z_80,-0.016576836671529243,0.011523598542683798,48
dist_to_low_atr_80,-0.01707665104285777,0.018105733097784897,49
bollinger_z_50,-0.019311704680122666,0.013284877444243176,50
rsi_14,-0.02212603584518035,0.011447231518954177,51
macd_line,-0.027092468213888683,0.021291298657648415,52
drawdown_from_high_50,-0.029510059508683444,0.022222523858860973,53
drawdown_from_high_80,-0.04317658277994817,0.02536842366672869,54
