Model,StartBarIdx,EndBarIdx,PeakBarIdx,ProbabilityPeakBarIdx,TurnBarIdx,SwitchKind,StartDate,EndDate,PeakDate,ProbabilityPeakDate,TurnDate,BreakoutBarIdx,BreakoutDate,BreakoutLevel,Bars,SupportLow,ResistanceHigh,SupportZoneLow,SupportZoneHigh,SupportLevel,ResistanceZoneLow,ResistanceZoneHigh,ResistanceLevel,SupportTouches,ResistanceTouches,BaseRangeAtr,PriorDrawdownPct,BreakoutStrengthAtr,BreakoutVolumeZ,BoxLow,BoxHigh,EntryBarIdx,EntryDate,EntryPrice,TargetPrice,StopPrice,RiskReward,ReturnForecastPctMean,ReturnForecastPctMax,ReturnForecastPctPeak,ForecastScoreMean,ForecastScoreMax,ProbabilityMean,ProbabilityMax,ProbabilityConfidenceLow,ProbabilityConfidenceHigh,SignalThreshold,VolumeZMax,VolumeRatioMax,VolatilityExpansionMean,VolatilityCompressionMean,RangeCompressionMean,PriorDownContextRatio,IntervalScore,OutcomeKnown,OutcomeLabel,HitBarIdx,HitDate,HitType,ShapeHint,TopDrivers
boosting,971,1041,1033,1033,992,sr_breakout_base,2026-05-22 10:20:00+03:00,2026-05-22 16:10:00+03:00,2026-05-22 15:30:00+03:00,2026-05-22 15:30:00+03:00,2026-05-22 12:05:00+03:00,1041,2026-05-22 16:10:00+03:00,287.7569480519481,71,279.0050649350649,287.6199350649351,279.0050649350649,279.7449350649351,279.375,286.8800649350649,287.6199350649351,287.25,5,2,5.747630331753555,3.125,0.5473933649289101,0.13820156223310676,278.51589239985367,288.24612058715934,1041,2026-05-22 16:10:00+03:00,288.0,290.79527162977865,278.4180578928114,0.29172286771400757,2.3632651702310046,5.045850238859658,4.452986929967445,0.8372549219523048,0.999342761659497,0.8372549219523048,0.999342761659497,0.8086861413245593,0.8658237025800503,0.5110116995315891,2.191822795083651,3.4786899864606378,0.9103984217605324,0.8855319342953523,0.38189778446147116,0.0,0.7113037364678857,True,0.0,1046,2026-05-22 16:35:00+03:00,stop,ML Double Bottom-like,rebound_from_low_80=6.077 z=4.82 | hmm_state_prob_3=1 z=7.17 | range_pct_80=6.037 z=3.73 | atr_pct=0.5084 z=3.03 | hmm_state_prob_1=4.132e-05 z=6.40 | range_pct_50=3.362 z=1.86
boosting,3139,3187,3163,3163,3149,sr_breakout_base,2026-06-29 10:30:00+03:00,2026-06-29 14:30:00+03:00,2026-06-29 12:30:00+03:00,2026-06-29 12:30:00+03:00,2026-06-29 11:20:00+03:00,3187,2026-06-29 14:30:00+03:00,328.2469967532468,49,325.0611201298701,328.1888798701299,325.0611201298701,325.4388798701299,325.25,327.8111201298701,328.1888798701299,328.0,2,6,4.731843575418995,2.1068472535741156,0.4301675977653632,2.120045001642772,324.7921150278293,328.5160018552876,3187,2026-06-29 14:30:00+03:00,328.25,329.7871720116618,324.73831400742114,0.43773048470457837,0.34434560824156546,0.826872525529815,0.6091338307592241,0.49103299462036254,0.5669054731446836,0.49103299462036254,0.5669054731446836,0.4845321869679167,0.49753380227280836,0.5110116995315891,2.120045001642772,3.3547829063843477,0.8963068874795691,0.9739733624101476,0.5057291767454256,0.04081632653061224,0.5170834746001122,True,0.0,3188,2026-06-29 14:35:00+03:00,stop,ML Double Bottom-like,hmm_state_prob_2=0.9999 z=0.95 | slope_pct_80=-0.009293 z=-0.51 | range_pct_50=1.146 z=-0.30 | log_return_sum_40=0.003051 z=0.44 | atr_pct=0.1795 z=-0.26 | volatility_compression_20_80=0.7827 z=-0.17
boosting,3892,3917,3917,3917,3903,sr_breakout_base,2026-07-08 16:40:00+03:00,2026-07-09 10:40:00+03:00,2026-07-09 10:40:00+03:00,2026-07-09 10:40:00+03:00,2026-07-08 17:35:00+03:00,3917,2026-07-09 10:40:00+03:00,334.94688311688316,26,330.1738961038961,334.8261038961039,330.1738961038961,330.8261038961039,330.5,334.1738961038961,334.8261038961039,334.5,2,3,3.311827956989247,2.148148148148148,0.8279569892473118,0.34983779013105193,329.82942495004994,335.2913542707293,3917,2026-07-09 10:40:00+03:00,335.5,337.4684065934066,329.7605307192807,0.3429596879312708,0.31190949267795537,1.65861676707081,0.9784305112175231,0.4317095304474448,0.7648037742450491,0.4317095304474448,0.7648037742450491,0.39567652333799874,0.4677425375568909,0.5110116995315891,2.1622770630809858,4.225678705942046,0.9038763438548548,0.6998857495040596,0.4054398767094213,0.4230769230769231,0.6545547572224134,True,0.0,3919,2026-07-09 10:50:00+03:00,stop,ML Double Bottom-like,hmm_state_prob_1=0.0001204 z=18.66 | hmm_state_prob_3=0.9999 z=7.17 | atr_pct=0.4045 z=1.99 | volatility_compression_20_80=1.324 z=0.77 | atr=1.357 z=2.50 | range_pct_50=2.17 z=0.70
boosting,5048,5084,5049,5049,5059,sr_breakout_base,2026-07-27 16:00:00+03:00,2026-07-28 10:55:00+03:00,2026-07-27 16:05:00+03:00,2026-07-27 16:05:00+03:00,2026-07-27 16:55:00+03:00,5084,2026-07-28 10:55:00+03:00,324.60912337662336,37,317.7717207792208,324.4782792207792,317.7717207792208,318.4782792207792,318.125,323.7717207792208,324.4782792207792,324.125,2,3,4.58560794044665,2.9770992366412212,0.6687344913151364,0.41089312398389444,317.4210451035451,324.95979905229905,5084,2026-07-28 10:55:00+03:00,325.0,327.003861003861,317.35090996841,0.26197377669569255,-0.17495978554058356,1.2750820492751862,1.2750820492751862,0.3077050741989423,0.6530565061904304,0.3077050741989423,0.6530565061904304,0.28271260634762413,0.3326975420502604,0.5110116995315891,1.5619009278531775,6.2881513867088294,1.139740538800231,1.1183981813447557,0.5206583193530573,0.5135135135135135,0.5785895694380225,True,0.0,5117,2026-07-28 13:40:00+03:00,stop,ML Double Bottom-like,hmm_state_prob_1=0.9911 z=153689.89 | atr_pct=0.5055 z=3.00 | volatility_compression_20_80=1.624 z=1.29 | slope_pct_80=-0.0259 z=-1.62 | rebound_from_low_80=2.282 z=1.37 | atr=1.643 z=3.50
