unique_id,family,tier,model,run_id,rows,mae,rmse,mape,r2
AAPL,pecnet,tier8,PECNet,1317fdf704d24652bb9378af00243377,398,3.3507456223052756,4.767136961592122,1.3837559675811109,0.9793847594751905
AAPL,statsforecast,tier1,AutoARIMA,617e67c646384687861894df28dbc70b,120,4.215522359484998,5.792026327213706,1.5009338762166784,0.932382597189862
AAPL,statsforecast,tier1,AutoRegressive,617e67c646384687861894df28dbc70b,120,4.216640696603332,5.792673296216511,1.501280747315532,0.9323674906263107
BMW.DE,pecnet,tier7,PECNet,4376e3a1eb454c45adbbd264c3295292,110,1.0816386249781818,1.52461647333163,1.4610535514700451,0.9741573611853226
BMW.DE,statsforecast,tier2,AutoARIMA,9b96fac3c4c44a0d86b9e52a9e5e7b6b,120,1.1612856327716663,1.5381789739320002,1.549744757205407,0.9756352807216533
BMW.DE,statsforecast,tier2,AutoRegressive,9b96fac3c4c44a0d86b9e52a9e5e7b6b,120,1.1612856327716663,1.5381789739320002,1.549744757205407,0.9756352807216533
