Date,ForecastScore,ReturnForecastPct
2026-05-07 09:55:00+03:00,0.17332186902645663,-0.3707931526410002
2026-05-07 10:00:00+03:00,0.2476058106325034,-0.1543941557842158
2026-05-07 10:05:00+03:00,0.24384359576331507,-0.16413735855373457
2026-05-07 10:10:00+03:00,0.17341260125400593,-0.3704892656061209
2026-05-07 10:15:00+03:00,0.15110461449001744,-0.4493664464856982
2026-05-07 10:20:00+03:00,0.192155301768912,-0.3102191145983351
2026-05-07 10:25:00+03:00,0.18677127855654493,-0.32704831109821897
2026-05-07 10:30:00+03:00,0.15920403914475326,-0.4197026326526009
2026-05-07 10:35:00+03:00,0.2201908981921118,-0.22789560123028302
2026-05-07 10:40:00+03:00,0.2211349842197157,-0.22526055890274851
2026-05-07 10:45:00+03:00,0.22851431683132115,-0.20493537898954417
2026-05-07 10:50:00+03:00,0.19934369358486667,-0.2883006667716475
2026-05-07 10:55:00+03:00,0.24210911267771662,-0.168663501682601
2026-05-07 11:00:00+03:00,0.24355033428338016,-0.16490108763416647
2026-05-07 11:05:00+03:00,0.22695261826896448,-0.20919758771400176
2026-05-07 11:10:00+03:00,0.23042122345822783,-0.19975872510625936
2026-05-07 11:15:00+03:00,0.27646611974423435,-0.08270160168896169
2026-05-07 11:20:00+03:00,0.28908026258339037,-0.05284447186962146
2026-05-07 11:25:00+03:00,0.29725819749176635,-0.033900921728319704
2026-05-07 11:30:00+03:00,0.22996636150061375,-0.20099079384776278
2026-05-07 11:35:00+03:00,0.26497325532225563,-0.11064596335740515
2026-05-07 11:40:00+03:00,0.24240199746935978,-0.1678976748388756
2026-05-07 11:45:00+03:00,0.2439700528962978,-0.16380822337940482
2026-05-07 11:50:00+03:00,0.21440406552144034,-0.24422763426364227
2026-05-07 11:55:00+03:00,0.3051203357824463,-0.01597050169551257
2026-05-07 12:00:00+03:00,0.3271205505855693,0.03288986596186316
2026-05-07 12:05:00+03:00,0.30858318929913175,-0.008155787926821745
2026-05-07 12:10:00+03:00,0.2720274625081171,-0.09340590902508797
2026-05-07 12:15:00+03:00,0.351917740033514,0.0859848013443975
2026-05-07 12:20:00+03:00,0.35256020392961274,0.08733633487755808
2026-05-07 12:25:00+03:00,0.36104821181260394,0.1050896010219795
2026-05-07 12:30:00+03:00,0.33991405093935967,0.060518048221830434
2026-05-07 12:35:00+03:00,0.3459452470102405,0.0733657418387704
2026-05-07 12:40:00+03:00,0.36424774771098734,0.11173398485334947
2026-05-07 12:45:00+03:00,0.2584001069431789,-0.12697644346095383
2026-05-07 12:50:00+03:00,0.3683243207995416,0.12016374490003809
2026-05-07 12:55:00+03:00,0.3161899665114109,0.008842702485574536
2026-05-07 13:00:00+03:00,0.39230258536449153,0.16901143402462476
2026-05-07 13:05:00+03:00,0.3639866311108878,0.11119267434524897
2026-05-07 13:10:00+03:00,0.3531005764927461,0.08847223326257758
2026-05-07 13:15:00+03:00,0.36986366281185373,0.12333670191459237
2026-05-07 13:20:00+03:00,0.35071208786253866,0.08344545416655148
2026-05-07 13:25:00+03:00,0.4152026924892098,0.2146799501034083
2026-05-07 13:30:00+03:00,0.4612739639549621,0.3045737399611664
2026-05-07 13:35:00+03:00,0.5658524170646674,0.5062472416723144
2026-05-07 13:40:00+03:00,0.3703163471694431,0.12426875339679146
2026-05-07 13:45:00+03:00,0.37633854705498554,0.13662429962399364
2026-05-07 13:50:00+03:00,0.38764597977704496,0.15961594171276663
2026-05-07 13:55:00+03:00,0.3610637481880272,0.105121926323403
2026-05-07 14:00:00+03:00,0.33245618882153516,0.04447701023885707
2026-05-07 14:05:00+03:00,0.3212073569414485,0.019934332665360988
2026-05-07 14:10:00+03:00,0.39659299718041147,0.17763310404172972
2026-05-07 14:15:00+03:00,0.3473627091637495,0.07636976111596329
2026-05-07 14:20:00+03:00,0.2939862512001699,-0.04144310398843853
2026-05-07 14:25:00+03:00,0.17439253102205185,-0.36721518872167414
2026-05-07 14:30:00+03:00,0.16097553496538458,-0.41337884003381326
2026-05-07 14:35:00+03:00,0.097757079749435,-0.6876490254885242
2026-05-07 14:40:00+03:00,0.0979785415777484,-0.6864450456225447
2026-05-07 14:45:00+03:00,0.05749593988508072,-0.9633673413665395
2026-05-07 14:50:00+03:00,0.11355916331382751,-0.607247342685523
2026-05-07 14:55:00+03:00,0.08305487354857992,-0.773637857091458
2026-05-07 15:00:00+03:00,0.09065179362007368,-0.7276340228799287
