feature,importance_mean,importance_std,rank
prior_down_context,0.18170566253441686,0.019931157844174163,1
atr_pct,0.03229153100429026,0.004305534774651409,2
slope_pct_50,0.01711420011640478,0.002809858741041264,3
slope_pct_20,0.008743163910695928,0.003714762970117299,4
hmm_state_prob_2,0.00859836672543889,0.008981715841668358,5
log_return_sum_3,0.007831876684520334,0.0021412156851849406,6
hmm_state_prob_1,0.007571162326044878,0.006013926739944352,7
dist_to_high_atr_20,0.007423461768599743,0.0008195180459920043,8
slope_pct_80,0.005777146005928218,0.0016890076323844716,9
volume_ratio_20,0.0056597773935410985,0.004166314395029231,10
atr_pct_change_5,0.005549809468302236,0.002663780760590139,11
log_return_sum_80,0.005065005615191654,0.0011921737883000111,12
range_pct_20,0.0043793497446190655,0.001330213555917996,13
realized_vol_2,0.004368078500971023,0.002010772621425551,14
volume_expansion_5_20,0.0038031630518082725,0.0053356670083900375,15
lower_wick_to_range,0.0029685220758216336,0.01804665492614183,16
rebound_from_low_80,0.002820983310707054,0.008378316125115743,17
upper_wick_to_range,0.0025564461828761708,0.0031779589301145217,18
dist_to_low_atr_80,0.0020873092599432708,0.0010935313808213458,19
log_return_1,0.0018874288148302942,0.0022718767126402284,20
log_return_sum_2,0.0017123796706366655,0.00430816623751156,21
realized_vol_5,0.001592945614685737,0.0037865388476556613,22
dist_to_high_atr_80,0.0013296933092035667,0.002662396376259503,23
range_pct_50,0.001101995682317225,0.00491307554483381,24
close_position_in_range,0.0006779601747597841,0.0008647647233934072,25
realized_vol_3,0.0006738894651702465,0.0008186026497117562,26
body_to_range,0.0006679108456546845,0.000638149963837163,27
rsi_7,0.0005591479886695782,0.0007709902236515069,28
stoch_k_14,0.0003585795459863705,0.0012050414003889896,29
macd_line,0.0003363179218844159,0.02457085870157167,30
log_return_sum_10,0.0002749573659207805,0.0010977727602297324,31
down_volume_share_20,0.00019053084692075562,0.0012777554841772029,32
body_pct,9.989549177855662e-05,0.0002927801041658929,33
hmm_state,0.0,0.0,34
green_streak,0.0,0.0,35
gap_pct,-3.75914026551627e-05,7.51746006802947e-05,36
macd_hist,-0.00031335126053237406,0.0002377545207159992,37
range_compression_20_80,-0.00034870528277717303,0.0019544629957644927,38
log_return_sum_5,-0.0003676172232219943,0.000721901791488914,39
macd_signal,-0.000564455805406433,0.015347122903345568,40
log_return_sum_40,-0.0006431079772311887,0.0018002002502593912,41
realized_vol_80,-0.0009760690684244954,0.0016130667773299257,42
dist_to_low_atr_20,-0.0010780926419621695,0.0004899106899664952,43
volume_z_20,-0.0012538880269584106,0.0011696198656064242,44
bollinger_z_50,-0.0014883041476669468,0.0194177750155398,45
drawdown_from_high_80,-0.0019615540314794565,0.0016577548908966364,46
bollinger_z_20,-0.0020557306883574543,0.0016769477608990892,47
drawdown_from_high_20,-0.0022164858505715145,0.001298745449912978,48
stoch_d_3,-0.0023115715771878766,0.0015565292050090198,49
volatility_expansion_5_20,-0.0023765163577639916,0.003943989679748827,50
rebound_from_low_20,-0.002493719738243955,0.0030991901798020443,51
realized_vol_10,-0.002502275250804642,0.004206748961053643,52
drawdown_from_high_50,-0.0025680518907376824,0.009294128695383874,53
atr,-0.0028049200666169284,0.0016109638738975253,54
log_volume,-0.004062103112124416,0.0018563866650788022,55
volatility_compression_20_80,-0.004092939397171158,0.005779192137800066,56
log_return_sum_20,-0.004591061187256484,0.0022796696341411266,57
rebound_from_low_50,-0.005386573460614774,0.0011675165291536419,58
bollinger_z_80,-0.005804736377753217,0.005451771492891792,59
dist_to_low_atr_50,-0.005928071736716256,0.002841962356695539,60
obv_slope_20,-0.005930488256637006,0.0050775764840024,61
hmm_state_prob_0,-0.006717774388474462,0.015605229636670239,62
rsi_14,-0.011657722033447577,0.01441522440875381,63
dist_to_high_atr_50,-0.013728857235531262,0.009432803430365547,64
up_volume_share_20,-0.015030193239394678,0.011275976753386955,65
realized_vol_40,-0.015621402406896879,0.02026480084490046,66
hmm_state_prob_3,-0.02025363675176243,0.005588992406327274,67
range_pct_80,-0.02840789379244482,0.009659751927230795,68
realized_vol_20,-0.03733370183017951,0.02123095290424576,69
