feature,importance_mean,importance_std,rank
range_pct_80,0.04611301802161778,0.0099643808937227,1
range_pct_50,0.02925506144557073,0.005961048965770651,2
atr_pct,0.023926886996911124,0.008145190267751134,3
log_return_sum_80,0.018350240906978697,0.004105167240013697,4
volatility_compression_20_80,0.017148466494441395,0.0025611324693151838,5
slope_pct_80,0.011941068723515524,0.0033015296250577964,6
hmm_state_prob_1,0.011270986901994861,0.004689054446320311,7
rebound_from_low_50,0.010791942256389464,0.0006628012254069269,8
log_return_sum_40,0.008665511796105307,0.0037482974419066842,9
obv_slope_20,0.007239217270599174,0.00199223256481939,10
down_volume_share_20,0.005643078551287717,0.0008844299304988485,11
bollinger_z_80,0.005594092290079922,0.0014696024156696243,12
stoch_d_3,0.005001358929444732,0.001034493148054456,13
up_volume_share_20,0.004843432138286951,0.002353523989251229,14
hmm_state_prob_2,0.0037388966959513324,0.002567389111765729,15
realized_vol_40,0.0036210517835838507,0.0033011625301360425,16
slope_pct_20,0.0035225200280667667,0.002078665606204518,17
log_return_sum_2,0.0023089094014482336,0.0010443525548195257,18
realized_vol_2,0.0021578191797459343,0.0009729921506119873,19
volatility_expansion_5_20,0.0020584256843919845,0.0005812791725947647,20
range_compression_20_80,0.0017776772493373727,0.0011880745700457006,21
drawdown_from_high_20,0.001683662447235368,0.0008381862131071143,22
macd_hist,0.001545062562905941,0.001134066408307493,23
dist_to_high_atr_50,0.0015016519167115883,0.001125779282131789,24
atr_pct_change_5,0.0014735981614645733,0.0009173719801443463,25
macd_signal,0.0014032301527944879,0.001295033779791259,26
realized_vol_3,0.0013006642987431593,0.0005124976994548208,27
drawdown_from_high_50,0.0012255145788059752,0.0010738660061487984,28
short_turn_score_21,0.0011363913782313384,0.000398222723013412,29
hmm_state,0.0010424527756939471,0.00040653682719041587,30
rebound_from_low_20,0.0008053419643921922,0.0007457047207987893,31
log_return_sum_5,0.0008001859593034455,0.0003688766701423611,32
reclaim_from_low_atr_13,0.0007580283240883334,0.00048691156477720165,33
bollinger_z_20,0.0007561187740512176,0.00025792816280402497,34
reclaim_from_low_atr_21,0.000728620941489444,0.00013728034231653912,35
slope_pct_50,0.0006873066071423128,0.0012882086148964232,36
break_above_prior_high_atr_5,0.000617493060464569,0.0002973927401445612,37
realized_vol_5,0.0005478758793804328,0.0006786222309400926,38
green_streak,0.0004112863488737073,0.00023715702576544934,39
break_above_prior_high_atr_8,0.00033553808002046993,0.0003736583341158043,40
gap_pct,0.0002889366761224865,0.00015072387833774012,41
short_turn_score_8,0.00028282207217626975,0.00015308588251764898,42
low_range_position_21,0.00026366202666747716,0.00011712170279176736,43
dist_to_low_atr_50,0.00013901403800653522,0.000391262783534097,44
low_range_position_13,0.00013665527896689067,0.00014614676379987856,45
close_position_in_range,2.8802508611458498e-05,0.00016246801029550282,46
prior_down_context,0.0,0.0,47
stoch_k_14,0.0,0.0,48
lower_wick_to_range,-1.5053539386400416e-05,3.349654362733605e-05,49
dist_to_high_atr_20,-6.059569410645782e-05,0.00023011615823049773,50
low_range_position_5,-0.0001273190592320006,9.145312446063686e-05,51
upper_wick_to_range,-0.00015499665853986323,0.0003053134996005316,52
body_pct,-0.00017051845060369608,0.00045142461356327817,53
short_turn_score_13,-0.00019308640200326187,0.0001178725945139221,54
short_turn_score_5,-0.0002581224620404665,0.00013108913282640174,55
log_return_sum_3,-0.00026399757060284744,0.0009826199087208615,56
log_return_1,-0.0002995016776893955,0.00013399728127347512,57
volume_ratio_20,-0.0003328279892228947,0.00033688651590912537,58
body_to_range,-0.0004175181470047029,0.00011002064279508632,59
dist_to_low_atr_20,-0.0004738155519694143,0.0005089370941062038,60
break_above_prior_high_atr_21,-0.000483806370283113,0.0003417024545315028,61
log_return_sum_10,-0.0004925948845012184,0.0023927506140607045,62
rsi_7,-0.0006195605641901691,0.0006090825099081009,63
reclaim_from_low_atr_8,-0.0007393205461697861,0.00017665032621587849,64
log_volume,-0.0009171520592361037,0.0004779413118010077,65
volume_z_20,-0.0011644247124873441,0.0003408697474178417,66
reclaim_from_low_atr_5,-0.0012478132701338573,0.0006994685982463745,67
range_pct_20,-0.001452980258307246,0.0009576042740573143,68
rsi_14,-0.0015630680907339212,0.0012263548885467612,69
volume_expansion_5_20,-0.002118229436024266,0.0007347347913444672,70
realized_vol_20,-0.0023536252943285206,0.004528254613357317,71
atr,-0.0026639638531074095,0.0020887447948084643,72
low_range_position_8,-0.0030931742977308605,0.0006586056799886131,73
break_above_prior_high_atr_13,-0.0031986754867505242,0.0009098985469238186,74
log_return_sum_20,-0.003257077978633327,0.0008669948212066064,75
macd_line,-0.0036097378787041112,0.0025311479199441778,76
bollinger_z_50,-0.004362524931595613,0.0016396961888715193,77
realized_vol_10,-0.005526216179988164,0.0008655535121006225,78
drawdown_from_high_80,-0.005874037691901268,0.002658875864772818,79
dist_to_high_atr_80,-0.006982487909775625,0.0021424039931317944,80
dist_to_low_atr_80,-0.007097426706796073,0.0011500735228051184,81
hmm_state_prob_0,-0.007932062072897672,0.001286361515215531,82
hmm_state_prob_3,-0.012734967380203788,0.0028325390210932546,83
realized_vol_80,-0.014922434464473344,0.009021314203635864,84
rebound_from_low_80,-0.07214940222819197,0.0032646564781719403,85
