Model,StartBarIdx,EndBarIdx,PeakBarIdx,ProbabilityPeakBarIdx,TurnBarIdx,SwitchKind,StartDate,EndDate,PeakDate,ProbabilityPeakDate,TurnDate,Bars,SupportLow,ResistanceHigh,BoxLow,BoxHigh,EntryBarIdx,EntryDate,EntryPrice,TargetPrice,StopPrice,RiskReward,ProbabilityMean,ProbabilityMax,ProbabilityConfidenceLow,ProbabilityConfidenceHigh,SignalThreshold,VolumeZMax,VolumeRatioMax,VolatilityExpansionMean,VolatilityCompressionMean,RangeCompressionMean,PriorDownContextRatio,IntervalScore,OutcomeKnown,OutcomeLabel,HitBarIdx,HitDate,HitType,ShapeHint,TopDrivers
logistic,98,116,106,106,103,valley,2026-05-08 10:00:00+03:00,2026-05-08 11:30:00+03:00,2026-05-08 10:40:00+03:00,2026-05-08 10:40:00+03:00,2026-05-08 10:25:00+03:00,19,306.75,310.0,306.3486842105263,310.4013157894737,116,2026-05-08 11:30:00+03:00,309.5,311.79323308270676,308.12406015037595,1.6666666666666805,0.3244995385193528,0.9973377521347323,0.2183165440193633,0.43068253301934234,0.003164948184424585,0.682697908583558,3.19068918979448,0.7581628519287269,1.7087506799368963,0.9262351343174371,0.3684210526315789,0.5611556179062598,True,1.0,140.0,2026-05-08 13:30:00+03:00,target,ML Bullish Reversal,hmm_state_prob_2=1 z=88454.59 | range_pct_20=2.652 z=2.89 | drawdown_from_high_80=2.063 z=1.73 | obv_slope_20=-44.49 z=-50.31 | drawdown_from_high_50=2.063 z=2.23 | volatility_compression_20_80=1.732 z=1.48
logistic,193,209,199,199,198,valley,2026-05-08 17:55:00+03:00,2026-05-11 11:10:00+03:00,2026-05-11 10:20:00+03:00,2026-05-11 10:20:00+03:00,2026-05-11 10:15:00+03:00,17,307.75,310.75,307.4330882352941,311.0669117647059,209,2026-05-11 11:10:00+03:00,308.5,310.3109243697479,307.41344537815127,1.666666666666684,0.0892023229888798,0.6071023307755816,0.04749672269754919,0.1309079232802104,0.003164948184424585,0.4540360487934678,1.7387964538351017,0.8594620963171643,1.3588706642995847,0.8366539971461442,0.6470588235294118,0.38985402119977497,True,0.0,,,,ML Double Bottom-like,hmm_state_prob_2=0.001135 z=100.39 | drawdown_from_high_80=2.224 z=1.97 | range_pct_20=2.251 z=2.25 | drawdown_from_high_50=2.224 z=2.50 | break_above_prior_high_atr_21=-6.877 z=-2.45 | drawdown_from_high_20=2.224 z=4.22
logistic,260,275,265,265,265,valley,2026-05-11 15:25:00+03:00,2026-05-11 16:40:00+03:00,2026-05-11 15:50:00+03:00,2026-05-11 15:50:00+03:00,2026-05-11 15:50:00+03:00,16,306.25,308.75,306.06953125,308.93046875,275,2026-05-11 16:40:00+03:00,308.5,309.53125,307.88125,1.6666666666667278,0.061799925977961204,0.9883449085437435,3.025423078475281e-05,0.12356959772513765,0.003164948184424585,2.074255304779288,5.920133802253744,1.117512653943233,0.8945775774114648,0.4182548789463323,0.125,0.49045871605795605,True,1.0,266.0,2026-05-11 15:55:00+03:00,target,ML Double Bottom-like,hmm_state_prob_2=0.5817 z=51457.47 | drawdown_from_high_80=2.235 z=1.99 | break_above_prior_high_atr_5=-5.385 z=-3.92 | volume_expansion_5_20=2.452 z=2.39 | break_above_prior_high_atr_21=-5.385 z=-1.68 | body_pct=-0.4874 z=-3.01
logistic,585,600,590,590,590,valley,2026-05-15 10:10:00+03:00,2026-05-15 11:25:00+03:00,2026-05-15 10:35:00+03:00,2026-05-15 10:35:00+03:00,2026-05-15 10:35:00+03:00,16,299.75,303.5,299.484765625,303.765234375,600,2026-05-15 11:25:00+03:00,300.25,301.765625,299.340625,1.6666666666666459,0.04165090058182089,0.2257604280250839,0.024225056623724903,0.059076744539916876,0.003164948184424585,0.5744193644012748,2.2267510745684183,0.5186672812634349,1.4897013058837563,0.7097303996524895,0.875,0.2704808457170386,True,0.0,600.0,2026-05-15 11:25:00+03:00,stop,ML Bullish Reversal,hmm_state_prob_2=9.96e-05 z=8.79 | drawdown_from_high_80=2.35 z=2.16 | drawdown_from_high_50=2.192 z=2.44 | break_above_prior_high_atr_21=-6.125 z=-2.06 | range_pct_20=1.807 z=1.54 | volatility_compression_20_80=1.49 z=1.06
logistic,603,618,606,606,608,valley,2026-05-15 11:40:00+03:00,2026-05-15 12:55:00+03:00,2026-05-15 11:55:00+03:00,2026-05-15 11:55:00+03:00,2026-05-15 12:05:00+03:00,16,299.5,301.0,299.3171875,301.1828125,618,2026-05-15 12:55:00+03:00,300.25,301.29464285714283,299.6232142857143,1.666666666666697,0.031329586278569306,0.3044402679705528,0.011382448595486198,0.051276723961652414,0.003164948184424585,1.3122320498829292,2.3840560570237206,1.0972660927494036,0.6519394739023439,0.2740294473026146,1.0,0.351494224351258,True,0.0,628.0,2026-05-15 13:45:00+03:00,target,ML Bullish Reversal,drawdown_from_high_80=2.755 z=2.75 | drawdown_from_high_50=2.28 z=2.59 | break_above_prior_high_atr_21=-6.533 z=-2.27 | macd_signal=-1.152 z=-2.61 | dist_to_high_atr_20=5.6 z=1.95 | log_return_sum_80=-0.02632 z=-2.06
logistic,644,659,645,645,649,valley,2026-05-15 15:05:00+03:00,2026-05-15 16:20:00+03:00,2026-05-15 15:10:00+03:00,2026-05-15 15:10:00+03:00,2026-05-15 15:30:00+03:00,16,299.75,300.75,299.62578125,300.87421875,659,2026-05-15 16:20:00+03:00,300.0,300.70982142857144,299.57410714285714,1.6666666666667111,0.01398627287384601,0.2025364859732001,0.0013673238904879943,0.02660522185720403,0.003164948184424585,1.7418798973217458,3.5549097712872886,0.8128254477890249,0.5428936285784653,0.19219958809080373,0.5,0.23988572736563687,True,0.0,659.0,2026-05-15 16:20:00+03:00,target,ML Double Bottom-like,drawdown_from_high_80=2.121 z=1.82 | break_above_prior_high_atr_21=-4.667 z=-1.31 | dist_to_high_atr_20=4.667 z=1.44 | volatility_compression_20_80=0.6 z=-0.49 | log_return_sum_80=-0.02144 z=-1.65 | range_pct_20=0.5822 z=-0.42
logistic,771,787,777,777,776,valley,2026-05-18 17:35:00+03:00,2026-05-20 10:50:00+03:00,2026-05-20 10:00:00+03:00,2026-05-20 10:00:00+03:00,2026-05-20 09:55:00+03:00,17,292.0,297.0,291.6209558823529,297.3790441176471,787,2026-05-20 10:50:00+03:00,295.25,297.4159663865546,293.95042016806724,1.6666666666666667,0.29403205078100836,0.9968193254182135,0.18976778567661645,0.39829631588540026,0.003164948184424585,2.9237927042994363,4.696095017318126,1.0672806653436093,1.3470811873651876,0.7926976047545273,0.5882352941176471,0.626740434771253,True,1.0,784.0,2026-05-20 10:35:00+03:00,target,ML Double Bottom-like,hmm_state_prob_2=1 z=88454.68 | drawdown_from_high_80=2.658 z=2.61 | range_pct_20=2.609 z=2.82 | drawdown_from_high_50=2.658 z=3.20 | break_above_prior_high_atr_21=-6.3 z=-2.15 | break_above_prior_high_atr_5=-3.733 z=-2.45
logistic,879,896,886,886,884,valley,2026-05-21 10:25:00+03:00,2026-05-21 11:50:00+03:00,2026-05-21 11:00:00+03:00,2026-05-21 11:00:00+03:00,2026-05-21 10:50:00+03:00,18,286.0,291.25,285.5517361111111,291.6982638888889,896,2026-05-21 11:50:00+03:00,289.0,291.56150793650795,287.46309523809526,1.6666666666667036,0.0206105481315227,0.2584003496897153,0.0062647492081247015,0.03495634705492069,0.003164948184424585,0.5071557909431407,2.0744615177193286,0.6070547282387877,1.347190745451732,0.8353523269264538,0.8333333333333334,0.26961841258767016,True,0.0,921.0,2026-05-21 13:55:00+03:00,stop,ML Bullish Reversal,hmm_state_prob_2=1 z=88454.68 | range_pct_20=4.882 z=6.46 | drawdown_from_high_80=4.163 z=4.83 | drawdown_from_high_50=4.163 z=5.64 | drawdown_from_high_20=4.163 z=8.75 | break_above_prior_high_atr_21=-9.211 z=-3.65
logistic,916,932,922,922,921,valley,2026-05-21 13:30:00+03:00,2026-05-21 14:50:00+03:00,2026-05-21 14:00:00+03:00,2026-05-21 14:00:00+03:00,2026-05-21 13:55:00+03:00,17,286.0,288.0,285.77095588235295,288.22904411764705,932,2026-05-21 14:50:00+03:00,286.75,288.05882352941177,285.9647058823529,1.6666666666666183,0.028824263711696968,0.4541176872748968,0.0022323056702424453,0.05541622175315149,0.003164948184424585,1.3788371195986953,1.9876146060422577,1.0369472408562095,0.4848305199732722,0.2135226368109191,0.9411764705882353,0.40283460719751224,True,0.0,942.0,2026-05-21 15:40:00+03:00,stop,ML Double Bottom-like,hmm_state_prob_2=1 z=88454.68 | drawdown_from_high_80=4.663 z=5.57 | drawdown_from_high_50=3.212 z=4.10 | break_above_prior_high_atr_21=-5.444 z=-1.71 | range_pct_80=4.902 z=2.77 | break_above_prior_high_atr_5=-2.722 z=-1.56
logistic,932,947,935,935,937,valley,2026-05-21 14:50:00+03:00,2026-05-21 16:05:00+03:00,2026-05-21 15:05:00+03:00,2026-05-21 15:05:00+03:00,2026-05-21 15:15:00+03:00,16,284.5,286.75,284.295703125,286.954296875,947,2026-05-21 16:05:00+03:00,284.75,285.9174107142857,284.0495535714286,1.6666666666667207,0.01511142590707894,0.20494928137726676,0.0024303594804149873,0.02779249233374289,0.003164948184424585,2.106721517715953,3.4242961890277046,0.9724943310048094,0.5305376512350206,0.15666489464487687,1.0,0.3223836011444729,True,0.0,941.0,2026-05-21 15:35:00+03:00,stop,ML Double Bottom-like,hmm_state_prob_2=1 z=88454.68 | drawdown_from_high_80=4.58 z=5.44 | range_pct_80=4.921 z=2.78 | break_above_prior_high_atr_21=-4.065 z=-1.00 | volatility_compression_20_80=0.5082 z=-0.65 | drawdown_from_high_50=1.207 z=0.84
logistic,959,974,959,959,964,valley,2026-05-21 17:05:00+03:00,2026-05-22 10:35:00+03:00,2026-05-21 17:05:00+03:00,2026-05-21 17:05:00+03:00,2026-05-21 17:35:00+03:00,16,271.5,284.25,270.672265625,285.077734375,974,2026-05-22 10:35:00+03:00,281.0,285.7299107142857,278.16205357142854,1.6666666666666534,0.09768476651294483,0.7279921025271773,0.03647565704969601,0.15889387597619364,0.003164948184424585,2.6261480998954045,5.241065672674555,1.3764904146940398,1.6695648647656,0.7231465450944119,0.5625,0.484580586661454,True,0.0,961.0,2026-05-21 17:15:00+03:00,stop,ML Double Bottom-like,hmm_state_prob_2=0.9991 z=88374.21 | drawdown_from_high_80=2.414 z=2.25 | drawdown_from_high_50=1.991 z=2.12 | range_pct_20=1.404 z=0.90 | break_above_prior_high_atr_5=-2.5 z=-1.36 | drawdown_from_high_20=1.308 z=2.08
logistic,1266,1284,1274,1274,1271,valley,2026-06-01 16:05:00+03:00,2026-06-01 17:35:00+03:00,2026-06-01 16:45:00+03:00,2026-06-01 16:45:00+03:00,2026-06-01 16:30:00+03:00,19,291.0,298.25,290.6332236842105,298.6167763157895,1284,2026-06-01 17:35:00+03:00,291.75,293.84586466165416,290.4924812030075,1.6666666666666818,0.38271337263030325,0.9993793609699158,0.2819915013153826,0.4834352439452239,0.003164948184424585,1.904661445255125,4.39631543361424,1.051208572041689,1.5143812955699594,0.753769203774435,0.7894736842105263,0.667842914797613,True,1.0,1290.0,2026-06-02 10:00:00+03:00,target,ML Bullish Reversal,hmm_state_prob_2=1 z=88454.68 | drawdown_from_high_80=2.662 z=2.62 | range_pct_20=2.449 z=2.57 | drawdown_from_high_50=1.928 z=2.01 | volatility_compression_20_80=1.725 z=1.47 | drawdown_from_high_20=1.928 z=3.53
logistic,2147,2162,2150,2150,2152,valley,2026-06-12 16:45:00+03:00,2026-06-15 09:55:00+03:00,2026-06-12 17:00:00+03:00,2026-06-12 17:00:00+03:00,2026-06-12 17:10:00+03:00,16,303.25,329.0,302.71796875,329.53203125,2162,2026-06-15 09:55:00+03:00,329.0,332.04017857142856,327.17589285714286,1.6666666666666563,0.3749261140896113,0.9979337575778046,0.2608272932544147,0.48902493492480786,0.003164948184424585,1.836171786656017,2.5829150338955262,1.035850974513214,1.3749511111068453,0.7479888866858481,0.4375,0.609564241408482,True,0.0,2160.0,2026-06-12 17:50:00+03:00,target,ML Double Bottom-like,hmm_state_prob_2=1 z=88454.68 | range_pct_20=2.356 z=2.42 | drawdown_from_high_80=2.17 z=1.89 | drawdown_from_high_50=2.092 z=2.28 | drawdown_from_high_20=2.092 z=3.91 | break_above_prior_high_atr_21=-4.667 z=-1.31
logistic,2684,2701,2691,2691,2689,valley,2026-06-22 13:00:00+03:00,2026-06-22 14:25:00+03:00,2026-06-22 13:35:00+03:00,2026-06-22 13:35:00+03:00,2026-06-22 13:25:00+03:00,18,326.0,327.0,325.83680555555554,327.16319444444446,2701,2026-06-22 14:25:00+03:00,326.5,327.4325396825397,325.9404761904762,1.6666666666667345,0.01899380954351792,0.14624236297609486,0.008168522131635938,0.0298190969553999,0.003164948184424585,1.5780511239083086,3.0082058815686445,0.8323934561027722,0.34153131591158276,0.22810474464280986,0.8333333333333334,0.2751527996812925,True,0.0,2697.0,2026-06-22 14:05:00+03:00,target,ML Double Bottom-like,drawdown_from_high_80=2.176 z=1.90 | volatility_compression_20_80=0.3288 z=-0.96 | break_above_prior_high_atr_21=-4.308 z=-1.12 | dist_to_high_atr_20=4.308 z=1.25 | volume_expansion_5_20=0.4318 z=-0.77 | range_compression_20_80=0.2586 z=-0.58
logistic,3144,3164,3154,3154,3149,valley,2026-06-29 10:55:00+03:00,2026-06-29 12:35:00+03:00,2026-06-29 11:45:00+03:00,2026-06-29 11:45:00+03:00,2026-06-29 11:20:00+03:00,21,325.25,328.0,324.9535714285714,328.2964285714286,3164,2026-06-29 12:35:00+03:00,327.5,329.1938775510204,326.4836734693878,1.6666666666667227,0.0557343783375379,0.987805232102507,0.008328599359796934,0.10314015731527887,0.003164948184424585,1.756910424392509,2.90234461403688,0.7258843481664025,1.1625131450974369,0.6004043054053254,0.09523809523809523,0.46872815899418147,True,1.0,3158.0,2026-06-29 12:05:00+03:00,target,ML Double Bottom-like,drawdown_from_high_80=2.032 z=1.69 | hmm_state_prob_2=3.838e-05 z=3.38 | break_above_prior_high_atr_21=-7 z=-2.51 | drawdown_from_high_50=1.662 z=1.58 | macd_signal=-0.7437 z=-1.66 | dist_to_high_atr_20=4.455 z=1.33
logistic,3810,3826,3816,3816,3815,valley,2026-07-07 17:55:00+03:00,2026-07-08 11:10:00+03:00,2026-07-08 10:20:00+03:00,2026-07-08 10:20:00+03:00,2026-07-08 10:15:00+03:00,17,340.75,347.75,340.25625,348.24375,3826,2026-07-08 11:10:00+03:00,347.5,350.32142857142856,345.8071428571429,1.6666666666666778,0.40344387163546325,0.9969803628557979,0.29391615630331974,0.5129715869676068,0.003164948184424585,0.7339046619979033,4.169987658797941,0.892447450393289,1.098205920723725,0.6654663436599283,0.8235294117647058,0.6515309473483629,True,1.0,3821.0,2026-07-08 10:45:00+03:00,target,ML Double Bottom-like,hmm_state_prob_2=1 z=88454.68 | drawdown_from_high_80=3.868 z=4.39 | drawdown_from_high_50=3.868 z=5.16 | range_pct_20=3.027 z=3.49 | break_above_prior_high_atr_21=-7.538 z=-2.79 | drawdown_from_high_20=2.705 z=5.34
logistic,3898,3913,3903,3903,3903,valley,2026-07-08 17:10:00+03:00,2026-07-09 10:20:00+03:00,2026-07-08 17:35:00+03:00,2026-07-08 17:35:00+03:00,2026-07-08 17:35:00+03:00,16,330.25,334.5,329.919921875,334.830078125,3913,2026-07-09 10:20:00+03:00,333.5,335.3861607142857,332.36830357142856,1.6666666666666499,0.4260482194356489,0.9700723024966061,0.33152062139310806,0.5205758174781898,0.003164948184424585,2.1622770630809858,4.225678705942046,1.1452336901413842,0.6452552936986716,0.4144735643922426,0.6875,0.6771734393900589,True,0.0,3905.0,2026-07-08 17:45:00+03:00,target,ML Double Bottom-like,hmm_state_prob_2=1 z=88454.68 | drawdown_from_high_80=4.96 z=6.00 | break_above_prior_high_atr_21=-7.778 z=-2.91 | drawdown_from_high_50=2.074 z=2.25 | range_pct_20=1.575 z=1.17 | volatility_compression_20_80=0.2818 z=-1.04
logistic,4101,4119,4109,4109,4106,valley,2026-07-10 17:55:00+03:00,2026-07-13 11:20:00+03:00,2026-07-13 10:30:00+03:00,2026-07-13 10:30:00+03:00,2026-07-13 10:15:00+03:00,19,333.75,343.75,333.2006578947368,344.2993421052632,4119,2026-07-13 11:20:00+03:00,337.75,340.8890977443609,335.86654135338347,1.6666666666666867,0.23609910619488536,0.9988308106027741,0.14525206538135316,0.32694614700841756,0.003164948184424585,0.7869150152934318,4.085705045944315,0.9822405146106524,1.6641590550493894,0.9458213560965262,0.7368421052631579,0.5963294750905035,True,0.0,,,,ML Bullish Reversal,hmm_state_prob_2=1 z=88454.68 | range_pct_20=3.445 z=4.16 | drawdown_from_high_80=2.46 z=2.32 | drawdown_from_high_50=2.46 z=2.88 | drawdown_from_high_20=2.46 z=4.77 | volatility_compression_20_80=1.723 z=1.46
logistic,4158,4173,4160,4160,4163,valley,2026-07-13 14:35:00+03:00,2026-07-13 15:50:00+03:00,2026-07-13 14:45:00+03:00,2026-07-13 14:45:00+03:00,2026-07-13 15:00:00+03:00,16,333.0,335.0,332.794921875,335.205078125,4173,2026-07-13 15:50:00+03:00,334.5,335.671875,333.796875,1.6666666666666667,0.6183136561428981,0.9999399571940014,0.521804215622908,0.7148230966628882,0.003164948184424585,1.2741133817282178,2.3153707848440552,1.0327884559050797,0.4186633717932289,0.25749781550735085,0.9375,0.7650384112104393,True,0.0,4162.0,2026-07-13 14:55:00+03:00,stop,ML Bullish Reversal,hmm_state_prob_2=0.9872 z=87325.93 | drawdown_from_high_80=3.256 z=3.49 | volatility_compression_20_80=0.3761 z=-0.88 | break_above_prior_high_atr_21=-4.529 z=-1.24 | drawdown_from_high_50=1.183 z=0.81 | break_above_prior_high_atr_5=-2.059 z=-0.97
