Date,ForecastScore,ReversalProbability,ReturnForecastPct
2026-05-07 09:55:00+03:00,0.25002936167465184,0.25002936167465184,-0.14791473102993336
2026-05-07 10:00:00+03:00,0.24987069154637656,0.24987069154637656,-0.14913337463203544
2026-05-07 10:05:00+03:00,0.2509559104511579,0.2509559104511579,-0.14002351016716524
2026-05-07 10:10:00+03:00,0.2508049400376903,0.2508049400376903,-0.14670369629505922
2026-05-07 10:15:00+03:00,0.2491290011998961,0.2491290011998961,-0.15885655199482426
2026-05-07 10:20:00+03:00,0.24809619623543513,0.24809619623543513,-0.1582007966742744
2026-05-07 10:25:00+03:00,0.24696626597181034,0.24696626597181034,-0.16163174399492602
2026-05-07 10:30:00+03:00,0.24621297912939383,0.24621297912939383,-0.16163174399492602
2026-05-07 10:35:00+03:00,0.24629058306829338,0.24629058306829338,-0.15712756769069847
2026-05-07 10:40:00+03:00,0.2464289529677587,0.2464289529677587,-0.1564563876108447
2026-05-07 10:45:00+03:00,0.2467923395644298,0.2467923395644298,-0.15435884827526525
2026-05-07 10:50:00+03:00,0.24633327697878188,0.24633327697878188,-0.15979383105842304
2026-05-07 10:55:00+03:00,0.24693660034297418,0.24693660034297418,-0.1527525484186931
2026-05-07 11:00:00+03:00,0.2469942841838116,0.2469942841838116,-0.15541413182482797
2026-05-07 11:05:00+03:00,0.24720628042873946,0.24720628042873946,-0.15407256288743398
2026-05-07 11:10:00+03:00,0.2472870501521854,0.2472870501521854,-0.15454052057813308
2026-05-07 11:15:00+03:00,0.24772171288765502,0.24772171288765502,-0.151601759991396
2026-05-07 11:20:00+03:00,0.2487373891510399,0.2487373891510399,-0.1460248920959107
2026-05-07 11:25:00+03:00,0.2516756335449299,0.2516756335449299,-0.12885638738743396
2026-05-07 11:30:00+03:00,0.2541490572365409,0.2541490572365409,-0.12499069129510398
2026-05-07 11:35:00+03:00,0.2534640844519875,0.2534640844519875,-0.14264645902999282
2026-05-07 11:40:00+03:00,0.25300743592895186,0.25300743592895186,-0.14264645902999282
2026-05-07 11:45:00+03:00,0.25270300358026143,0.25270300358026143,-0.14264645902999282
2026-05-07 11:50:00+03:00,0.25225309975619836,0.25225309975619836,-0.14453341678141063
2026-05-07 11:55:00+03:00,0.25399676617300987,0.25399676617300987,-0.12902706787554222
2026-05-07 12:00:00+03:00,0.2553365123430149,0.2553365123430149,-0.12769322258431787
2026-05-07 12:05:00+03:00,0.25622967645635164,0.25622967645635164,-0.12769322258431787
2026-05-07 12:10:00+03:00,0.2568251191985761,0.2568251191985761,-0.12769322258431787
2026-05-07 12:15:00+03:00,0.25707859712856707,0.25707859712856707,-0.12877251576589888
2026-05-07 12:20:00+03:00,0.2573910663133864,0.2573910663133864,-0.12769322258431787
2026-05-07 12:25:00+03:00,0.2561151006999075,0.2561151006999075,-0.13891563350453476
2026-05-07 12:30:00+03:00,0.2545387777394811,0.2545387777394811,-0.14444969496679358
2026-05-07 12:35:00+03:00,0.25348789576586345,0.25348789576586345,-0.14444969496679358
2026-05-07 12:40:00+03:00,0.2527873077834517,0.2527873077834517,-0.14444969496679358
2026-05-07 12:45:00+03:00,0.25232024912851053,0.25232024912851053,-0.14444969496679358
2026-05-07 12:50:00+03:00,0.2520088766918831,0.2520088766918831,-0.14444969496679358
2026-05-07 12:55:00+03:00,0.2518012950674648,0.2518012950674648,-0.14444969496679358
2026-05-07 13:00:00+03:00,0.25176959269225685,0.25176959269225685,-0.1436341214289975
2026-05-07 13:05:00+03:00,0.25156496580185467,0.25156496580185467,-0.14503728244775846
2026-05-07 13:10:00+03:00,0.25161203984851677,0.25161203984851677,-0.1436341214289975
2026-05-07 13:15:00+03:00,0.25076141070947805,0.25076141070947805,-0.1503976604772436
2026-05-07 13:20:00+03:00,0.2512962030489241,0.2512962030489241,-0.14195548326925234
2026-05-07 13:25:00+03:00,0.2516527312752215,0.2516527312752215,-0.14195548326925234
2026-05-07 13:30:00+03:00,0.2570979736006889,0.2570979736006889,-0.10300804999907366
2026-05-07 13:35:00+03:00,0.28648553609507343,0.28648553609507343,0.07206172609786521
2026-05-07 13:40:00+03:00,0.2783297423304089,0.2783297423304089,-0.11771401456787402
2026-05-07 13:45:00+03:00,0.27049570225861397,0.27049570225861397,-0.13571577941446558
2026-05-07 13:50:00+03:00,0.2696599542562839,0.2696599542562839,-0.10300804999907366
2026-05-07 13:55:00+03:00,0.26382397939007285,0.26382397939007285,-0.14249916461606443
2026-05-07 14:00:00+03:00,0.26085012387366124,0.26085012387366124,-0.13552684014950458
2026-05-07 14:05:00+03:00,0.2589006338994527,0.2589006338994527,-0.1352761896598275
2026-05-07 14:10:00+03:00,0.2576558292826009,0.2576558292826009,-0.13486069104007117
2026-05-07 14:15:00+03:00,0.256825959538033,0.256825959538033,-0.13486069104007117
2026-05-07 14:20:00+03:00,0.2555346377805704,0.2555346377805704,-0.14046606387649
2026-05-07 14:25:00+03:00,0.25413293506550183,0.25413293506550183,-0.14459400154592825
2026-05-07 14:30:00+03:00,0.25283903009983455,0.25283903009983455,-0.14734727519533442
2026-05-07 14:35:00+03:00,0.2504831759780752,0.2504831759780752,-0.15887118977160788
2026-05-07 14:40:00+03:00,0.24880196170140148,0.24880196170140148,-0.15973066944355677
2026-05-07 14:45:00+03:00,0.2490136765138472,0.2490136765138472,-0.14943121173788554
2026-05-07 14:50:00+03:00,0.24871860127544204,0.24871860127544204,-0.15279059740492307
2026-05-07 14:55:00+03:00,0.2485218844498386,0.2485218844498386,-0.15279059740492307
2026-05-07 15:00:00+03:00,0.2483907398994363,0.2483907398994363,-0.15279059740492307
2026-05-07 15:05:00+03:00,0.24867100453500393,0.24867100453500393,-0.14995814512101663
2026-05-07 15:10:00+03:00,0.24900674453387633,0.24900674453387633,-0.14881353424084626
2026-05-07 15:15:00+03:00,0.24838417413499653,0.24838417413499653,-0.1553383693038544
2026-05-07 15:20:00+03:00,0.248227834828723,0.248227834828723,-0.15333925878172958
2026-05-07 15:25:00+03:00,0.2465779453619052,0.2465779453619052,-0.16534640504498196
2026-05-07 15:30:00+03:00,0.24653988289373074,0.24653988289373074,-0.15708115369738476
2026-05-07 15:35:00+03:00,0.24430406080724776,0.24430406080724776,-0.17436977319106728
2026-05-07 15:40:00+03:00,0.2428170034991557,0.2428170034991557,-0.1743422159407716
2026-05-07 15:45:00+03:00,0.24360186372666584,0.24360186372666584,-0.16042504309368044
2026-05-07 15:50:00+03:00,0.24412510387833927,0.24412510387833927,-0.16042504309368044
2026-05-07 15:55:00+03:00,0.24447393064612158,0.24447393064612158,-0.16042504309368044
2026-05-07 16:00:00+03:00,0.24474454580923208,0.24474454580923208,-0.16012905890447546
2026-05-07 16:05:00+03:00,0.24474253423221148,0.24474253423221148,-0.16154841032635756
2026-05-07 16:10:00+03:00,0.24513126926071035,0.24513126926071035,-0.15851598062556424
2026-05-07 16:15:00+03:00,0.24472338483085126,0.24472338483085126,-0.16370747448790826
2026-05-07 16:20:00+03:00,0.24472842691329094,0.24472842691329094,-0.16154841032635756
2026-05-07 16:25:00+03:00,0.2453399211087555,0.2453399211087555,-0.15682505749098397
2026-05-07 16:30:00+03:00,0.2468093508854102,0.2468093508854102,-0.1486343245771128
2026-05-07 16:35:00+03:00,0.24882246063715516,0.24882246063715516,-0.14072839596132045
2026-05-07 16:40:00+03:00,0.2504795168860955,0.2504795168860955,-0.1383316432958525
2026-05-07 16:45:00+03:00,0.2550979323066768,0.2550979323066768,-0.1119825726177203
2026-05-07 16:50:00+03:00,0.25401667646086296,0.25401667646086296,-0.14325727653889728
2026-05-07 16:55:00+03:00,0.25164496869599334,0.25164496869599334,-0.15595090461134353
2026-05-07 17:00:00+03:00,0.2504060252501812,0.2504060252501812,-0.15330585555020995
2026-05-07 17:05:00+03:00,0.24472918019368825,0.24472918019368825,-0.19152098405353354
2026-05-07 17:10:00+03:00,0.23985541202181965,0.23985541202181965,-0.2003262952092644
2026-05-07 17:15:00+03:00,0.23649559557184202,0.23649559557184202,-0.2012255905616775
2026-05-07 17:20:00+03:00,0.23341376545758497,0.23341376545758497,-0.20809931977028542
2026-05-07 17:25:00+03:00,0.2312779491985449,0.2312779491985449,-0.20876559620409638
2026-05-07 17:30:00+03:00,0.23165297404907215,0.23165297404907215,-0.19413246706110962
2026-05-07 17:35:00+03:00,0.23779854292588476,0.23779854292588476,-0.1477604176330028
2026-05-07 17:40:00+03:00,0.24508994142602203,0.24508994142602203,-0.12355012293089399
2026-05-07 17:45:00+03:00,0.2535444670385816,0.2535444670385816,-0.09699694245491411
2026-05-07 17:50:00+03:00,0.254301114835648,0.254301114835648,-0.13322584213209476
2026-05-07 17:55:00+03:00,0.25615075683477395,0.25615075683477395,-0.12310775059112694
2026-05-08 09:55:00+03:00,0.3097877705547192,0.3097877705547192,0.21843059012294833
2026-05-08 10:00:00+03:00,0.42427417194464156,0.42427417194464156,0.6829243831708316
2026-05-08 10:05:00+03:00,0.506424867573927,0.506424867573927,0.7204072504225039
2026-05-08 10:10:00+03:00,0.6050982843243963,0.6050982843243963,1.0515224513426216
2026-05-08 10:15:00+03:00,0.7104950099134565,0.7104950099134565,1.5592647957873058
2026-05-08 10:20:00+03:00,0.7929008288230417,0.7929008288230417,1.8759376672992878
2026-05-08 10:25:00+03:00,0.8400757130105347,0.8400757130105347,1.6536620297574538
2026-05-08 10:30:00+03:00,0.8708665717494187,0.8708665717494187,1.6383941138582285
2026-05-08 10:35:00+03:00,0.9067055561239853,0.9067055561239853,2.2081156835866027
2026-05-08 10:40:00+03:00,0.9290125730796038,0.9290125730796038,2.110354163565922
2026-05-08 10:45:00+03:00,0.9423514058399526,0.9423514058399526,2.030989911267485
2026-05-08 10:50:00+03:00,0.9511154042371882,0.9511154042371882,2.024861597769962
2026-05-08 10:55:00+03:00,0.9567488735816795,0.9567488735816795,2.0150433970769166
2026-05-08 11:00:00+03:00,0.9605719028409173,0.9605719028409173,2.0181853837089685
2026-05-08 11:05:00+03:00,0.9391608108684618,0.9391608108684618,1.4139974702717166
2026-05-08 11:10:00+03:00,0.8863092293140107,0.8863092293140107,0.9879811326094518
2026-05-08 11:15:00+03:00,0.831591841774999,0.831591841774999,0.8373308001087316
2026-05-08 11:20:00+03:00,0.7979801896549348,0.7979801896549348,0.8580943106983031
2026-05-08 11:25:00+03:00,0.7626548777778488,0.7626548777778488,0.7674397993513069
2026-05-08 11:30:00+03:00,0.7337081078483912,0.7337081078483912,0.7315046630750331
2026-05-08 11:35:00+03:00,0.6988333936926622,0.6988333936926622,0.63252444066556
2026-05-08 11:40:00+03:00,0.6718224071156658,0.6718224071156658,0.6094643199018327
2026-05-08 11:45:00+03:00,0.6526745046877191,0.6526745046877191,0.6025237625778941
2026-05-08 11:50:00+03:00,0.6401597131847593,0.6401597131847593,0.6040459536208476
2026-05-08 11:55:00+03:00,0.6348915442427991,0.6348915442427991,0.6228268739834524
2026-05-08 12:00:00+03:00,0.6324062354212577,0.6324062354212577,0.6291384154375862
2026-05-08 12:05:00+03:00,0.6051528926124448,0.6051528926124448,0.4766006330561492
2026-05-08 12:10:00+03:00,0.5969231095583483,0.5969231095583483,0.5348403162460218
2026-05-08 12:15:00+03:00,0.5979418774307937,0.5979418774307937,0.5735578817065723
2026-05-08 12:20:00+03:00,0.6080846557095998,0.6080846557095998,0.6310575007206599
2026-05-08 12:25:00+03:00,0.6157265379315835,0.6157265379315835,0.6364893496730819
2026-05-08 12:30:00+03:00,0.612559816670188,0.612559816670188,0.586078507888682
2026-05-08 12:35:00+03:00,0.6211217743061868,0.6211217743061868,0.6514598964499094
2026-05-08 12:40:00+03:00,0.624800862413023,0.624800862413023,0.6388578364952082
2026-05-08 12:45:00+03:00,0.6033713746949567,0.6033713746949567,0.4957715936861698
2026-05-08 12:50:00+03:00,0.5839215659526056,0.5839215659526056,0.4657077498147544
2026-05-08 12:55:00+03:00,0.5578480153276091,0.5578480153276091,0.39001570272228475
