Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
28,DOAS.IS,32.0,2026-06-09 14:10:00,184.18399999999997,5.893888,2026-06-09 14:45:00,184.01579695129394,5.888505502441406,-17.164891061034467,-0.002912320536297003,Long,Closed,28
29,DOAS.IS,32.0,2026-07-01 08:05:00,183.58339389038085,5.874668604492188,2026-07-01 09:45:00,182.9169060974121,5.853340995117187,-33.05561897460944,-0.00562680573153229,Long,Closed,29
30,DOAS.IS,32.0,2026-07-21 08:20:00,186.08589389038085,5.954748604492187,2026-07-21 10:15:00,186.3135,5.962032000000001,-4.633385096679077,-0.0007780991951841107,Long,Closed,30
31,EKGYO.IS,299.0,2026-05-05 10:00:00,20.040020458221434,5.991966117008209,2026-05-05 10:45:00,19.910070304870604,5.953111021156311,-50.800172990062634,-0.00847804743853044,Long,Closed,31
32,ENJSA.IS,52.0,2026-05-22 12:00:00,114.81469694519043,5.970364241149903,2026-05-22 12:40:00,116.0999984741211,6.037199920654297,54.82811534259045,0.00918337862281422,Long,Closed,32
33,ENJSA.IS,55.0,2026-06-05 10:45:00,108.60849999999999,5.9734675,2026-06-05 10:50:00,108.3915,5.9615325,-23.8700000000004,-0.003996003996004063,Long,Closed,33
34,ENJSA.IS,59.0,2026-07-16 13:10:00,101.2010984725952,5.970864809883118,2026-07-16 14:20:00,101.49839847564698,5.988405510063172,5.581429860108665,0.0009347774632026755,Long,Closed,34
35,ENJSA.IS,59.0,2026-07-17 11:40:00,101.70159847259521,6.000394309883117,2026-07-17 12:35:00,102.9000015258789,6.071100090026856,58.63428574382862,0.00977173877510906,Long,Closed,35
36,ENKAI.IS,58.0,2026-05-14 09:55:00,103.2030984725952,5.985779711410522,2026-05-14 11:25:00,103.69620304870605,6.014379776824952,16.599905926194516,0.002773223661163238,Long,Closed,36
37,ENKAI.IS,60.0,2026-05-20 14:30:00,99.39930305480956,5.963958183288574,2026-05-20 14:35:00,98.75,5.925,-50.84714147186279,-0.008525737422898104,Long,Closed,37
