Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
223,SASA.IS,2371.0,2026-06-09 08:15:00,2.53252997136116,6.004628562097311,2026-06-09 08:20:00,2.5174799809455872,5.968945034821987,-47.65710087224349,-0.00793672753932971,Long,Closed,223
224,SASA.IS,2343.0,2026-06-24 14:25:00,2.5625599427223205,6.0040779457983975,2026-06-24 14:45:00,2.5574399428367616,5.9920817860665325,-23.99231946373012,-0.003996003996004039,Long,Closed,224
225,SASA.IS,2429.0,2026-07-17 08:35:00,2.4724700286388392,6.00562969956374,2026-07-17 08:40:00,2.4575400381088257,5.969364752566338,-48.239941449533134,-0.008032453524904701,Long,Closed,225
226,SISE.IS,130.0,2026-04-29 11:05:00,46.12608183288574,5.9963906382751455,2026-04-29 11:10:00,46.013941371917724,5.981812378349304,-26.556462942466297,-0.0044287413119745035,Long,Closed,226
227,SISE.IS,128.0,2026-05-04 07:35:00,46.8467992362976,5.996390302246093,2026-05-04 07:40:00,46.63332030487061,5.969064999023438,-39.29075852392437,-0.006552401785655458,Long,Closed,227
228,SISE.IS,120.0,2026-05-06 14:15:00,49.90986061096191,5.989183273315429,2026-05-06 14:20:00,49.81014060974121,5.9772168731689455,-23.93280029296784,-0.003996003996003845,Long,Closed,228
229,SISE.IS,120.0,2026-05-07 12:10:00,49.82977877807617,5.979573453369141,2026-05-07 12:15:00,49.71023832321167,5.965228598785401,-26.28965663589456,-0.004396577254366174,Long,Closed,229
230,SISE.IS,121.0,2026-05-14 09:55:00,49.509459083557125,5.990644549110413,2026-05-14 10:00:00,49.55039847564697,5.995598215553284,-7.032576321792188,-0.0011739264889011815,Long,Closed,230
231,SISE.IS,124.0,2026-05-15 07:50:00,48.14809847259521,5.970364210601806,2026-05-15 07:55:00,48.07187893295288,5.960912987686157,-21.382500113936906,-0.003581439818356002,Long,Closed,231
232,SISE.IS,129.0,2026-06-03 13:55:00,46.366319694519035,5.981255240592955,2026-06-03 14:00:00,46.37357817077637,5.982191584030152,-11.027103387426878,-0.0018436102362910866,Long,Closed,232
233,SISE.IS,132.0,2026-06-04 08:55:00,45.3452992362976,5.985579499191283,2026-06-04 09:00:00,45.35460152435303,5.9868074012146,-10.744484877089537,-0.0017950617611112228,Long,Closed,233
234,SISE.IS,135.0,2026-06-10 11:10:00,44.24420076370239,5.972967103099823,2026-06-10 11:15:00,44.1158398475647,5.955638379421234,-29.257329161109233,-0.004898290691392792,Long,Closed,234
235,SISE.IS,131.0,2026-06-16 11:55:00,45.70565984725952,5.987441439990997,2026-06-16 12:00:00,45.55439847564697,5.967626200309753,-31.770307321544585,-0.0053061575031608755,Long,Closed,235
