Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
26,MANAS.IS,259.0,2026-07-03 11:55:00,30.870840152740474,7.9955475995597824,2026-07-03 12:15:00,30.729240228652955,7.958873219221116,-52.62880115744801,-0.006582263503796242,Long,Closed,26
27,MIATK.IS,191.0,2026-05-06 12:50:00,41.72168030548095,7.968840938346862,2026-05-06 13:45:00,42.560001373291016,8.128960262298584,144.021522751077,0.01807308288185688,Long,Closed,27
28,MIATK.IS,172.0,2026-05-07 13:05:00,46.366319694519035,7.975006987457274,2026-05-07 13:20:00,47.34000015258789,8.142480026245117,151.3555517741411,0.018978735944957314,Long,Closed,28
29,MIATK.IS,145.0,2026-06-01 12:50:00,55.00495076370239,7.975717860736847,2026-06-02 07:00:00,53.95000076293945,7.822750110626221,-168.76621808198925,-0.0211600035293121,Long,Closed,29
30,MIATK.IS,140.0,2026-06-02 12:25:00,56.806749999999994,7.952944999999999,2026-06-02 13:25:00,56.99294923782349,7.979012893295288,10.135935401994363,0.0012744883061550614,Long,Closed,30
31,MIATK.IS,163.0,2026-06-08 11:05:00,48.94890152740478,7.97867094896698,2026-06-08 11:45:00,48.2400016784668,7.863120273590088,-131.39246659944845,-0.016467964080717004,Long,Closed,31
32,MIATK.IS,170.0,2026-06-10 14:55:00,46.94690152740478,7.980973259658813,2026-06-11 07:15:00,48.36000061035156,8.221200103759767,224.02467073753422,0.028069843545260955,Long,Closed,32
33,MIATK.IS,253.0,2026-07-10 13:10:00,31.571540916442867,7.987599851860046,2026-07-10 13:35:00,31.428539085388184,7.9514203886032115,-52.11848349729768,-0.006524924190482705,Long,Closed,33
34,MIATK.IS,232.0,2026-07-13 07:05:00,34.454418167114255,7.993425014770507,2026-07-14 07:00:00,36.58000183105469,8.486560424804688,476.65542459460534,0.05963093714069077,Long,Closed,34
35,MIATK.IS,237.0,2026-07-17 12:20:00,33.753721221923826,7.999631929595947,2026-07-17 12:35:00,33.380001068115234,7.911060253143311,-104.48236863537524,-0.013060896995626214,Long,Closed,35
36,MOPAS.IS,194.0,2026-05-14 08:00:00,41.14109847259521,7.981373103683471,2026-05-14 09:00:00,40.77917969512939,7.9111608608551025,-86.10477679290686,-0.010788215971656403,Long,Closed,36
37,MOPAS.IS,200.0,2026-05-25 11:10:00,39.89986061096191,7.9799721221923825,2026-05-25 11:50:00,39.74021878051758,7.948043756103516,-47.85638196716181,-0.0059970612972535,Long,Closed,37
38,MOPAS.IS,235.0,2026-06-26 09:05:00,33.93390152740478,7.974466858940123,2026-06-26 09:10:00,34.720001220703125,8.159200286865234,168.5997607793064,0.02114244923976207,Long,Closed,38
39,ORGE.IS,80.0,2026-05-20 08:00:00,99.4493484725952,7.955947877807617,2026-05-21 07:00:00,106.5999984741211,8.527999877929688,555.5680523663339,0.06983052942265243,Long,Closed,39
40,ORGE.IS,73.0,2026-05-21 07:05:00,108.50840152740477,7.921113311500549,2026-05-21 07:15:00,107.4000015258789,7.84020011138916,-96.67451353427822,-0.012204662366578939,Long,Closed,40
41,ORGE.IS,73.0,2026-06-01 11:45:00,108.30819694519042,7.906498376998901,2026-06-01 12:20:00,107.19999694824219,7.825599777221679,-96.6306979314412,-0.012221680613070548,Long,Closed,41
42,ORGE.IS,70.0,2026-06-05 09:10:00,113.01290152740478,7.910903106918335,2026-06-05 10:15:00,112.18770304870606,7.853139213409424,-73.52793582923853,-0.009294505928777718,Long,Closed,42
43,PSGYO.IS,2197.0,2026-06-26 11:15:00,3.6436401050090788,8.005077310704946,2026-06-26 11:20:00,3.646350095272064,8.011031159312724,-10.062259862239543,-0.0012569847200330705,Long,Closed,43
44,RGYAS.IS,41.0,2026-05-22 12:35:00,192.8926969451904,7.908600574752807,2026-05-22 13:20:00,191.60820304870606,7.855936324996948,-68.42878665560845,-0.008652451974127834,Long,Closed,44
45,RTALB.IS,2305.0,2026-06-05 08:50:00,3.473470028638839,8.006348416012525,2026-06-05 09:20:00,3.4665300285816194,7.9903517158806325,-31.99340026378504,-0.003996003996003837,Long,Closed,45
46,RTALB.IS,2325.0,2026-07-01 13:20:00,3.443440057277679,8.005998133170603,2026-07-01 13:25:00,3.4465500476360322,8.013228860753776,-8.788499410752623,-0.0010977393779721164,Long,Closed,46
47,SEYKM.IS,1486.0,2026-05-13 12:05:00,5.385380114555359,8.002674850229264,2026-05-13 12:10:00,5.314680171489716,7.897614734833718,-120.96040498060792,-0.015114996828484491,Long,Closed,47
48,TARKM.IS,13.0,2026-06-05 12:20:00,591.0904999999999,7.684176499999999,2026-06-05 12:35:00,583.5,7.585500000000001,-113.94617649999866,-0.014828677672877332,Long,Closed,48
49,TARKM.IS,16.0,2026-07-13 10:40:00,471.72124999999994,7.547539999999999,2026-07-13 10:45:00,470.77875,7.53246,-30.159999999999016,-0.003996003996003866,Long,Closed,49
50,TRMET.IS,68.0,2026-05-05 13:10:00,116.51640152740477,7.923115303863524,2026-05-05 13:40:00,115.5,7.854,-84.8924191673874,-0.010714525273410016,Long,Closed,50
51,TTRAK.IS,16.0,2026-05-15 12:05:00,474.7242499999999,7.595587999999999,2026-05-15 12:35:00,472.0275,7.55244,-58.296027999999225,-0.007674985531073991,Long,Closed,51
52,TTRAK.IS,17.0,2026-05-22 13:15:00,451.45099999999996,7.6746669999999995,2026-05-22 13:40:00,449.79975,7.64659575,-43.39251274999906,-0.005653992902884133,Long,Closed,52
53,ZGYO.IS,266.0,2026-04-30 14:35:00,30.029999999999998,7.987979999999999,2026-05-04 07:00:00,31.360000610351562,8.341760162353516,337.45042219116255,0.04224477554915793,Long,Closed,53
54,ZGYO.IS,245.0,2026-05-14 08:15:00,32.61258183288574,7.990082549057006,2026-05-14 08:20:00,32.119998931884766,7.869399738311768,-136.54229303260715,-0.017088971508651303,Long,Closed,54
55,ZGYO.IS,246.0,2026-05-14 13:25:00,32.47243862533569,7.98821990183258,2026-05-14 14:05:00,32.24771878051758,7.932938820007324,-71.20224054709547,-0.0089134051668709,Long,Closed,55
56,ZGYO.IS,208.0,2026-06-01 09:45:00,38.37834015274048,7.982694751770019,2026-06-01 09:50:00,38.060001373291016,7.916480285644531,-82.11364116290244,-0.010286456355442529,Long,Closed,56
57,ZGYO.IS,207.0,2026-06-01 10:05:00,38.57854091644287,7.985757969703673,2026-06-01 11:05:00,38.50146091461182,7.969802409324647,-31.911120758055112,-0.003996003996003805,Long,Closed,57
