Date,hmm_state,hmm_state_prob_0,hmm_state_prob_1,hmm_state_prob_2,hmm_state_prob_3
2026-06-02 12:50:00+03:00,3.0,9.615982375058789e-07,1.0811973976105715e-08,4.8745720132445884e-12,0.9999990275832896
2026-06-02 12:55:00+03:00,3.0,4.5156228324143713e-07,9.545288690650938e-09,8.56761726289098e-13,0.9999995388899305
2026-06-02 13:00:00+03:00,3.0,1.6091640653694435e-07,1.0257985351767221e-08,1.698948614685024e-13,0.9999998288258358
2026-06-02 13:05:00+03:00,3.0,5.212692036053666e-07,2.8337218638041855e-08,4.698590257063203e-13,0.9999994503925027
2026-06-02 13:10:00+03:00,3.0,2.7651280373998967e-07,1.4183092984202493e-08,2.8381692573742933e-13,0.9999997093037077
2026-06-02 13:15:00+03:00,3.0,2.699068809648197e-08,1.5924524927851837e-08,1.9569245881981536e-14,0.9999999570864029
2026-06-02 13:20:00+03:00,3.0,1.0746131535476241e-08,1.108255275729474e-08,1.9357566385555104e-15,0.9999999781721274
2026-06-02 13:25:00+03:00,3.0,1.1401192350038226e-08,1.4773702134766272e-08,1.7475596409530045e-15,0.9999999738247428
2026-06-02 13:30:00+03:00,3.0,9.491944908167282e-09,1.5089923971537533e-08,4.989959675982236e-16,0.9999999754181775
2026-06-02 13:35:00+03:00,3.0,5.674812428656672e-10,7.398650671391278e-09,5.322681363092573e-18,0.9999999920328264
2026-06-02 13:40:00+03:00,3.0,1.1212870877129011e-10,3.2387086611784893e-09,1.8948101131435332e-19,0.9999999966494215
2026-06-02 13:45:00+03:00,3.0,9.90899017484689e-11,5.781479734334554e-09,2.788443609921317e-20,0.9999999941210262
2026-06-02 13:50:00+03:00,3.0,1.3026814796591333e-11,1.828512797971207e-09,2.1751719310964185e-21,0.9999999981591827
2026-06-02 13:55:00+03:00,3.0,1.5335889782765193e-14,2.510030850518475e-08,1.486241602687855e-23,0.9999999748979466
2026-06-02 14:00:00+03:00,3.0,5.039907233112355e-12,1.36226522041869e-09,1.321947837379113e-21,0.99999999863212
2026-06-02 14:05:00+03:00,3.0,3.969347297284224e-11,1.126613574461862e-09,6.332755236946138e-20,0.9999999988322088
2026-06-02 14:10:00+03:00,3.0,5.033500837784913e-11,2.3489701044663593e-09,1.3082118705278524e-19,0.999999997598934
2026-06-02 14:15:00+03:00,3.0,1.8419399684067896e-09,3.87648151721354e-09,4.255202343775508e-16,0.9999999942810973
2026-06-02 14:20:00+03:00,3.0,1.8823545889035673e-09,2.446402661988779e-09,2.8783986840600166e-16,0.9999999956708052
2026-06-02 14:25:00+03:00,3.0,5.8608838553825616e-09,3.5477045811524295e-09,3.859039259362563e-15,0.9999999905921868
