Model,StartBarIdx,EndBarIdx,PeakBarIdx,StartDate,EndDate,PeakDate,Bars,SupportLow,ResistanceHigh,BoxLow,BoxHigh,EntryBarIdx,EntryDate,EntryPrice,TargetPrice,StopPrice,RiskReward,ProbabilityMean,ProbabilityMax,ProbabilityConfidenceLow,ProbabilityConfidenceHigh,SignalThreshold,VolumeZMax,VolumeRatioMax,VolatilityExpansionMean,VolatilityCompressionMean,RangeCompressionMean,PriorDownContextRatio,IntervalScore,OutcomeKnown,OutcomeLabel,HitBarIdx,HitDate,HitType,ShapeHint,TopDrivers
random_forest,98,106,105,2026-05-08 10:00:00+03:00,2026-05-08 10:40:00+03:00,2026-05-08 10:35:00+03:00,9,306.75,310.0,306.3125,310.4375,106,2026-05-08 10:40:00+03:00,308.5,311.0,307.0,1.6666666666666667,0.815273613384321,0.9904253992346015,0.7065113851129041,0.9240358416557379,0.7280873463409032,0.682697908583558,3.19068918979448,1.2216522053490126,1.7246683402864555,1.0019521961736488,0.7777777777777778,0.76537221356952,True,1.0,140.0,2026-05-08 13:30:00+03:00,target,ML Bullish Reversal,hmm_state_prob_2=1 z=88454.68 | macd_line=-1.547 z=-3.20 | drawdown_from_high_50=2.143 z=2.36 | drawdown_from_high_80=2.143 z=1.85 | obv_slope_20=-21.63 z=-24.45 | log_return_sum_40=-0.01449 z=-1.55
random_forest,194,211,211,2026-05-11 09:55:00+03:00,2026-05-11 11:20:00+03:00,2026-05-11 11:20:00+03:00,18,307.75,309.5,307.44375,309.80625,211,2026-05-11 11:20:00+03:00,308.0,309.75,306.95,1.6666666666666485,0.6216089672851243,0.9335666219052376,0.5548270060562263,0.6883909285140223,0.7280873463409032,0.4540360487934678,1.7387964538351017,0.8777760450779505,1.3567723930404108,0.8062684005908181,0.6666666666666666,0.6590968406033644,True,1.0,213.0,2026-05-11 11:30:00+03:00,target,ML Double Bottom-like,drawdown_from_high_50=2.145 z=2.37 | drawdown_from_high_80=2.145 z=1.85 | macd_line=-0.703 z=-1.42 | log_return_sum_40=-0.0137 z=-1.46 | rsi_14=36.69 z=-0.92 | macd_signal=-0.8115 z=-1.81
random_forest,218,224,224,2026-05-11 11:55:00+03:00,2026-05-11 12:25:00+03:00,2026-05-11 12:25:00+03:00,7,308.25,308.75,308.03125,308.96875,224,2026-05-11 12:25:00+03:00,308.25,309.5,307.5,1.6666666666666667,0.310255280509053,0.8314208336924972,0.22062346860689042,0.39988709241121556,0.7280873463409032,0.268619112547125,0.9345737299417025,0.5933578084665363,0.7186234187315887,0.2515698355168345,0.14285714285714285,0.46326565099740014,True,0.0,,,,ML Bullish Reversal,drawdown_from_high_50=2.065 z=2.24 | drawdown_from_high_80=2.065 z=1.74 | log_return_sum_40=-0.01449 z=-1.55 | range_pct_50=2.258 z=0.81 | dist_to_high_atr_50=11.38 z=2.49 | macd_line=-0.2741 z=-0.51
random_forest,244,254,247,2026-05-11 14:05:00+03:00,2026-05-11 14:55:00+03:00,2026-05-11 14:20:00+03:00,11,308.0,308.5,307.87613636363636,308.62386363636364,254,2026-05-11 14:55:00+03:00,308.0,308.7077922077922,307.5753246753247,1.666666666666622,0.61452560369716,0.8946675645092169,0.5732946013321412,0.6557566060621789,0.7280873463409032,1.7024746370160375,2.579447402846232,0.7598882006727744,0.4718818867583634,0.1205951816566008,1.0,0.7404924792420621,True,1.0,260.0,2026-05-11 15:25:00+03:00,target,ML Double Bottom-like,drawdown_from_high_80=2.145 z=1.85 | range_pct_50=0.5674 z=-0.90 | bollinger_z_50=-1.628 z=-0.79 | dist_to_low_atr_50=0.7 z=-0.63 | rsi_14=40.98 z=-0.60 | drawdown_from_high_50=0.4847 z=-0.33
random_forest,263,267,265,2026-05-11 15:40:00+03:00,2026-05-11 16:00:00+03:00,2026-05-11 15:50:00+03:00,5,306.25,308.25,306.0925,308.4075,267,2026-05-11 16:00:00+03:00,307.75,308.65,307.21,1.6666666666665615,0.25564784584463685,0.8761262687875179,0.09776758674563055,0.4135281049436431,0.7280873463409032,2.074255304779288,5.920133802253744,1.701361970514671,0.7310471807340789,0.30210968588918596,0.2,0.5414745633298395,True,1.0,266.0,2026-05-11 15:55:00+03:00,target,ML Double Bottom-like,hmm_state_prob_2=0.5817 z=51457.47 | drawdown_from_high_80=2.235 z=1.99 | bollinger_z_50=-5.677 z=-3.02 | rsi_14=19.98 z=-2.15 | bollinger_z_80=-2.576 z=-1.27 | dist_to_low_atr_50=0 z=-0.85
random_forest,587,629,611,2026-05-15 10:20:00+03:00,2026-05-15 13:50:00+03:00,2026-05-15 12:20:00+03:00,43,299.5,303.0,299.3011627906977,303.1988372093023,629,2026-05-15 13:50:00+03:00,301.5,302.63621262458474,300.8182724252492,1.6666666666667223,0.8007060770217876,0.9851205554879527,0.7543038781391977,0.8471082759043775,0.7280873463409032,1.7109248875139123,3.60438260686339,0.7574674407202672,0.9311734735038744,0.4049544974787807,0.8372093023255814,0.7821777722756538,True,1.0,629.0,2026-05-15 13:50:00+03:00,target,ML Double Bottom-like,drawdown_from_high_80=2.595 z=2.52 | drawdown_from_high_50=2.119 z=2.33 | macd_line=-0.8548 z=-1.74 | log_return_sum_40=-0.01815 z=-1.97 | rsi_14=31.68 z=-1.29 | macd_signal=-1.012 z=-2.28
random_forest,645,651,646,2026-05-15 15:10:00+03:00,2026-05-15 15:40:00+03:00,2026-05-15 15:15:00+03:00,7,299.75,300.5,299.625,300.625,651,2026-05-15 15:40:00+03:00,300.0,300.7142857142857,299.57142857142856,1.6666666666666226,0.6470447744243477,0.9063737145351797,0.5221469732662235,0.7719425755824719,0.7280873463409032,1.7418798973217458,3.5549097712872886,0.9056229366182194,0.581322727456037,0.2336822570911105,0.8571428571428571,0.7235672031236643,True,1.0,659.0,2026-05-15 16:20:00+03:00,target,ML Double Bottom-like,drawdown_from_high_80=2.121 z=1.82 | rsi_14=38.02 z=-0.82 | range_pct_50=0.749 z=-0.72 | bollinger_z_50=-1.131 z=-0.52 | realized_vol_40=0.0008212 z=-0.73 | dist_to_low_atr_50=1.4 z=-0.42
random_forest,657,661,659,2026-05-15 16:10:00+03:00,2026-05-15 16:30:00+03:00,2026-05-15 16:20:00+03:00,5,299.75,300.75,299.6225,300.8775,661,2026-05-15 16:30:00+03:00,300.0,300.72857142857146,299.5628571428571,1.6666666666666667,0.21460751293093533,0.7344495312792209,0.08400053592025994,0.34521448994161075,0.7280873463409032,1.2916033730084187,2.4324016188946564,0.5525497235104353,0.4789160814123489,0.16093969310990683,0.2,0.4384455391208555,True,0.0,662.0,2026-05-15 16:35:00+03:00,stop,ML Double Bottom-like,drawdown_from_high_80=2.041 z=1.70 | range_pct_50=0.7491 z=-0.72 | rsi_14=40.52 z=-0.63 | bollinger_z_50=-1.233 z=-0.57 | realized_vol_40=0.0007649 z=-0.79 | dist_to_low_atr_50=1.333 z=-0.44
random_forest,776,789,779,2026-05-20 09:55:00+03:00,2026-05-20 11:00:00+03:00,2026-05-20 10:10:00+03:00,14,292.0,295.5,291.59017857142857,295.90982142857143,789,2026-05-20 11:00:00+03:00,294.5,296.84183673469386,293.0948979591837,1.66666666666668,0.7905174716599213,0.989698620017716,0.7006930407300757,0.8803419025897669,0.7280873463409032,0.49355955117339806,1.9089117592049862,0.9553576362738235,1.4662730886388862,0.7818080062355879,0.7857142857142857,0.7434064683651798,True,1.0,781.0,2026-05-20 10:20:00+03:00,target,ML Bullish Reversal,hmm_state_prob_2=1 z=88454.68 | drawdown_from_high_50=2.741 z=3.33 | drawdown_from_high_80=2.741 z=2.73 | macd_line=-1.403 z=-2.90 | log_return_sum_40=-0.01861 z=-2.02 | bollinger_z_80=-3.232 z=-1.62
random_forest,861,865,863,2026-05-20 17:00:00+03:00,2026-05-20 17:20:00+03:00,2026-05-20 17:10:00+03:00,5,289.75,295.25,289.415,295.585,865,2026-05-20 17:20:00+03:00,294.75,296.6642857142857,293.6014285714286,1.6666666666666832,0.41257255066344706,0.9259813477207026,0.20264082812148754,0.6225042732054066,0.7280873463409032,2.6047952441359046,5.623996393692732,1.5702671044278644,1.3938995264330518,0.7387264503735761,0.4,0.6206393336091436,True,1.0,864.0,2026-05-20 17:15:00+03:00,target,ML Bullish Reversal,hmm_state_prob_2=0.183 z=16190.51 | drawdown_from_high_50=2.02 z=2.16 | drawdown_from_high_80=2.02 z=1.67 | macd_line=-0.9117 z=-1.86 | log_return_sum_40=-0.01619 z=-1.75 | rsi_14=27.81 z=-1.58
