unique_id,model,mae,rmse,mape,r2,rows
AAPL,AutoARIMA,4.2155223594839875,5.792026327217003,1.5009338762162343,0.9323825971897933,120
AAPL,AutoETS,22.562099654077734,29.340614138275033,7.592782588950646,-0.7351452308916089,120
AAPL,AutoTheta,22.911746156848995,29.86058278009156,7.706473042558623,-0.7971899855136024,120
AAPL,AutoRegressive,4.216640696610827,5.79267329622325,1.5012807473182492,0.9323674906261616,120
BMW.DE,AutoARIMA,1.1607384491470074,1.5429099633214074,1.5490474030762436,0.9754851727074365,120
BMW.DE,AutoETS,13.215953566129453,16.562217186556953,19.587489297524343,-1.8247799487607979,120
BMW.DE,AutoTheta,12.400969158666324,15.606846322047314,18.401391332008778,-1.5082913410963807,120
BMW.DE,AutoRegressive,1.1607384491470074,1.5429099633214074,1.5490474030762436,0.9754851727074365,120
